	sequences per sample	iteration	1026	1028	1019	424	761	1143	764	1150	1146	448	459	1017	1147	1144	434	762	765	760	432	429	836	1032	1035	456	759	436	758	451	1016	452	1018	1151	460	450	431	1037	442	457	1031	454	833	1022	455	461	447	1029	757	453	1040	1145	1020	1142	1138	1156	1033	1148	1039	449	1038	458	1025	1021	1034	1153	1154	1152	1023	437	844	839	843	1036	842	1141	430	1149	766	838	841	1030	1027	1024	440	441	763	435	439	837	426	427
alpha_rarefaction_1009_9.txt	1009	9	54.1428571429	74.1111111111	187.352941176	51.3333333333	295.647058824	180.0	98.0	105.333333333	116.1	192.4	86.3636363636	194.083333333	186.166666667	130.125	60.3333333333	77.4285714286	110.769230769	188.454545455	239.428571429	295.272727273	61.0	128.6	72.875	128.428571429	181.0	64.6666666667	134.0	277.0	167.153846154	108.0	189.5	121.5	99.1666666667	240.2	327.0	93.0	51.8571428571	132.125	141.571428571	102.615384615	112.153846154	198.666666667	127.428571429	104.272727273	217.2	97.5454545455	138.076923077	92.2142857143	108.142857143	146.25	362.076923077	196.0	168.615384615	90.2307692308	108.111111111	108.375	134.666666667	193.0	81.0909090909	188.2	97.2	181.5	204.0	255.2	27.875	84.6470588235	119.428571429	71.0	57.5	139.5	75.4285714286	78.0	54.2	167.571428571	274.055555556	115.461538462	67.0	39.2	60.6666666667	90.625	124.125	84.9090909091	73.0	52.4285714286	84.1666666667	62.0	49.0	70.0	45.5	38.6
alpha_rarefaction_2008_0.txt	2008	0	109.769230769	119.230769231	196.12	67.0	431.047619048	148.5	141.0	143.375	119.055555556	265.12	157.272727273	370.176470588	210.0	189.5	81.0833333333	88.1818181818	165.833333333	188.636363636	299.84	319.193548387	78.1428571429	168.1	96.0714285714	139.4375	221.647058824	85.1111111111	195.75	351.894736842	201.5	105.5	253.555555556	178.25	116.583333333	349.05	335.333333333	87.5	144.0	159.0	213.55	168.111111111	163.0	170.666666667	131.714285714	171.555555556	232.12	140.714285714	181.0	122.461538462	138.076923077	141.75	380.315789474	249.2	260.0	189.5	104.461538462	209.666666667	154.5625	288.045454545	165.153846154	137.714285714	106.153846154	131.25	170.428571429	214.625	73.0	208.75	124.230769231	75.0833333333	68.0909090909	60.8571428571	127.3	167.625	99.6666666667	239.0	389.619047619	150.125	111.5	108.0	89.0	125.866666667	136.076923077	99.2307692308	92.25	76.0	72.4615384615	129.75	79.3333333333	97.5	55.4285714286	114.2
alpha_rarefaction_2008_1.txt	2008	1	90.0	108.0	253.833333333	53.8571428571	294.111111111	152.875	172.153846154	139.363636364	231.8	248.5	137.15	292.166666667	220.230769231	208.833333333	125.0	130.5	163.833333333	311.315789474	329.045454545	292.736842105	75.0714285714	199.076923077	177.857142857	118.666666667	212.434782609	140.25	217.55	388.416666667	292.571428571	105.111111111	268.913043478	125.176470588	112.5	307.272727273	421.714285714	92.0	139.0	138.25	256.0625	130.090909091	204.8	164.0	185.111111111	116.2	315.166666667	94.9375	211.333333333	148.333333333	182.625	138.714285714	312.217391304	243.066666667	203.391304348	238.0	182.0	201.4	94.625	335.055555556	182.4	200.8	196.0	208.111111111	99.25	184.4	144.0	181.5625	123.866666667	106.125	125.375	77.1428571429	115.0	84.9375	116.0	183.666666667	438.65	168.0	101.8	76.1111111111	123.125	109.714285714	151.75	105.0	91.9090909091	105.375	128.6	132.125	102.0	72.1111111111	49.0	92.25
alpha_rarefaction_2008_2.txt	2008	2	89.2307692308	164.428571429	312.555555556	72.3333333333	364.454545455	133.526315789	123.454545455	220.428571429	275.0	406.071428571	128.3125	268.625	184.25	220.75	124.583333333	109.714285714	123.461538462	308.235294118	307.103448276	491.357142857	58.4285714286	241.428571429	144.230769231	120.375	265.375	113.5	296.8125	412.052631579	230.545454545	154.0	186.038461538	139.235294118	113.0	389.8125	376.5625	97.4285714286	63.5	181.666666667	198.0	197.25	195.4375	144.5	188.875	181.6	347.352941176	127.583333333	181.0	114.4	208.833333333	123.583333333	311.142857143	198.714285714	374.0	185.0	211.666666667	155.875	119.9375	333.588235294	232.153846154	153.6875	135.857142857	155.153846154	153.0	211.0	65.4285714286	236.0	129.272727273	99.6666666667	47.75	66.25	188.0	142.076923077	88.0	192.807692308	360.027027027	166.058823529	128.666666667	66.0	72.6666666667	203.315789474	144.076923077	126.0	136.428571429	119.6	125.0	99.75	100.166666667	61.5	59.25	148.142857143
alpha_rarefaction_2008_3.txt	2008	3	98.6	94.0	273.142857143	71.3333333333	302.0	224.6	168.571428571	164.615384615	187.0	272.0	141.5	261.652173913	207.214285714	212.5	102.333333333	97.5555555556	158.25	257.615384615	259.037037037	288.717948718	62.25	155.909090909	201.75	224.857142857	246.176470588	76.0	213.157894737	310.777777778	284.588235294	108.090909091	339.153846154	171.833333333	127.5	268.538461538	363.451612903	89.9090909091	114.666666667	130.0	208.64	180.0	169.833333333	149.461538462	148.714285714	164.666666667	282.535714286	151.769230769	221.647058824	147.230769231	222.769230769	158.769230769	343.384615385	253.5	201.869565217	167.5	110.272727273	215.625	164.0	298.272727273	145.789473684	177.0	131.0	117.0	138.0	131.12	62.0	163.588235294	133.0	102.5	72.0	95.1666666667	76.3333333333	119.769230769	88.7692307692	269.571428571	316.206896552	133.75	152.333333333	91.9090909091	70.2727272727	136.117647059	122.571428571	136.75	129.0	87.5	121.5	98.0714285714	58.1	94.1111111111	41.125	116.0
alpha_rarefaction_2008_4.txt	2008	4	148.0	153.666666667	347.333333333	47.1111111111	365.260869565	190.076923077	159.352941176	114.333333333	137.0	319.571428571	145.125	290.869565217	169.5625	174.3	152.090909091	98.4736842105	154.055555556	327.0	336.105263158	397.896551724	91.4285714286	139.0	139.0	122.0	246.153846154	64.1538461538	199.8	294.391304348	354.083333333	118.0	213.375	201.083333333	139.066666667	398.333333333	383.387096774	104.0	131.666666667	146.105263158	250.555555556	182.0	137.260869565	266.142857143	107.0	234.857142857	296.714285714	160.272727273	198.956521739	173.6	211.0	160.928571429	245.0	226.066666667	217.052631579	189.0	118.666666667	239.5	181.090909091	220.142857143	188.625	138.647058824	98.0625	154.0	105.333333333	216.272727273	51.1666666667	236.0	190.214285714	162.25	97.5	53.25	81.25	128.666666667	132.0	232.071428571	393.142857143	119.055555556	107.545454545	63.0909090909	62.5	182.461538462	139.0	124.666666667	146.0	125.857142857	155.1	91.8333333333	76.0	96.5	32.1111111111	66.6666666667
alpha_rarefaction_2008_5.txt	2008	5	94.625	140.909090909	224.789473684	55.5	347.368421053	149.875	182.083333333	85.8666666667	144.2	224.434782609	107.25	237.576923077	203.0	184.230769231	113.0	202.5	153.571428571	232.75	349.6	455.772727273	85.3636363636	126.4	95.9090909091	174.666666667	214.434782609	124.5	212.913043478	300.375	253.176470588	95.0	342.285714286	117.75	117.352941176	296.076923077	561.0	64.5	66.0833333333	180.6	249.954545455	148.230769231	186.0	192.25	122.333333333	117.714285714	253.833333333	148.230769231	261.5	124.9375	145.555555556	124.4	280.0	176.5	274.0	185.0	175.6	166.066666667	117.052631579	302.954545455	143.75	216.666666667	112.5	121.769230769	128.0	132.461538462	81.5	158.681818182	163.0	94.3333333333	71.1111111111	58.0909090909	135.0	134.0	71.625	279.363636364	341.235294118	163.333333333	185.166666667	84.1428571429	61.0	167.4	190.875	136.0	120.0	140.0	113.1	88.3636363636	109.5	92.875	58.0	120.857142857
alpha_rarefaction_2008_6.txt	2008	6	116.125	97.2307692308	356.0	41.5454545455	353.4	151.714285714	103.230769231	172.6	115.058823529	333.5	157.272727273	207.75	217.6	144.2	126.0	158.666666667	168.5	395.461538462	328.038461538	396.115384615	117.0	177.5	154.272727273	139.909090909	204.052631579	86.2307692308	257.0625	341.285714286	285.0	94.3636363636	274.05	138.4	185.0	311.291666667	299.0	67.1111111111	136.666666667	190.230769231	208.833333333	208.333333333	178.875	185.0	183.083333333	191.076923077	269.652173913	120.769230769	221.647058824	176.5	183.6	152.352941176	302.956521739	297.272727273	300.555555556	138.235294118	129.1	165.625	151.545454545	299.75	132.882352941	170.111111111	146.545454545	147.5	112.0	230.714285714	70.75	236.352941176	290.5	90.875	100.0	59.7692307692	83.1111111111	141.235294118	70.0	224.625	366.0	142.545454545	92.25	70.0833333333	103.666666667	160.928571429	174.0	102.315789474	95.75	95.5	72.4615384615	108.75	65.75	112.666666667	70.25	87.0
alpha_rarefaction_2008_7.txt	2008	7	127.428571429	136.75	214.954545455	48.0	332.322580645	154.588235294	181.4	160.090909091	155.5625	333.588235294	101.0	312.833333333	222.625	129.090909091	108.583333333	126.928571429	191.076923077	277.05	344.285714286	434.40625	103.25	162.5	156.0	139.571428571	286.714285714	88.8	185.5	283.714285714	234.4	120.1	283.75	146.714285714	131.0	364.833333333	342.037037037	74.1111111111	97.1111111111	160.894736842	190.157894737	197.0	169.055555556	137.571428571	142.363636364	139.666666667	307.681818182	210.5	249.473684211	122.5	172.571428571	169.1	280.0	203.142857143	270.315789474	153.4	121.4	228.235294118	98.0666666667	248.588235294	112.0	134.25	175.272727273	150.5625	126.333333333	177.666666667	53.0	222.461538462	140.473684211	78.3333333333	129.666666667	96.75	102.75	111.153846154	74.1111111111	181.789473684	426.772727273	146.0	96.3636363636	51.6	188.0	192.0	112.0	127.272727273	147.0	101.333333333	131.909090909	86.0666666667	72.0	113.0	87.0	82.0
alpha_rarefaction_2008_8.txt	2008	8	102.545454545	83.6666666667	274.375	56.375	324.038461538	150.333333333	294.666666667	191.142857143	163.2	288.052631579	120.0	241.285714286	224.0	183.461538462	82.9090909091	134.666666667	270.0	212.7	368.130434783	449.777777778	102.5	225.111111111	120.9375	147.5	287.0	134.666666667	264.4	259.714285714	311.571428571	82.2307692308	197.5	150.125	132.909090909	297.714285714	346.285714286	57.9090909091	61.5714285714	325.75	228.0	123.769230769	161.681818182	105.058823529	139.363636364	166.090909091	269.136363636	267.142857143	263.1875	120.75	211.5	137.5	369.04	201.142857143	289.588235294	202.0	125.4	170.153846154	206.5	315.125	233.0	147.125	114.625	189.083333333	128.5	198.0	89.2	199.4	106.0625	189.25	156.428571429	89.0	132.142857143	109.714285714	115.142857143	233.473684211	366.576923077	144.5	143.3	98.5	81.1111111111	139.0	132.25	107.153846154	68.8823529412	121.857142857	96.4285714286	96.2	91.5454545455	73.6	48.75	83.8571428571
