OTU	Test-Statistic	P	FDR_P	Bonferroni_P	0_mean	168_mean	140_mean	84_mean	112_mean	taxonomy
163345	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__
709657	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
179989	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
368490	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__
589123	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__
4343580	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
143423	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
886640	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
4478426	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
581189	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.875	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
589376	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Frigoribacterium; s__
35330	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
367535	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
369953	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
802011	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis
997942	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
357261	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4411083	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor; s__
357342	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
557974	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
336710	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
264185	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__
280799	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Tepidimonas; s__
229949	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
573634	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
718145	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__
826597	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineosporia; s__
808758	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
4417053	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
544313	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.375	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__viridiflava
196332	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
4339765	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
1000547	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
804735	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__aureum
819037	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
104265	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Modestobacter; s__
424038	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
4437024	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
524457	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__
205241	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
352482	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	2.625	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta
963216	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__
518065	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
4394002	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__; s__
1022861	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
812902	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__
4372581	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
216643	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
895220	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__
4366540	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__
328544	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
352215	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4355570	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Acidaminobacteraceae]; g__Fusibacter; s__
299619	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__
584263	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.375	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
335203	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
950922	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
555741	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
177878	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
180771	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
524661	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
180155	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
573545	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
554163	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter
359120	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
843459	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
878663	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
580411	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__
330923	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
1122581	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
585220	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115; s__
13463	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
190309	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
1077793	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	1.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus; s__
2041715	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Acanthamoeba
820346	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
4447072	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
175509	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
610107	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Flectobacillus; s__
1944498	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
1992	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
10196	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
194512	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
537516	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__
194672	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
547181	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__
541354	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
4290143	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
1040091	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
614814	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae
279948	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
179358	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
344154	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
3866487	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__
878129	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
583974	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
104023	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__lividum
806566	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
181617	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
191222	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
544996	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
214450	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
155460	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
752354	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
531374	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae
545324	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
155859	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
849118	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
4418496	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__
1023953	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__cryoconitis
568926	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
183579	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4012414	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
224212	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
2430693	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
189524	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4409545	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
988542	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
180421	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
544841	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
320395	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
293511	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
627230	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.25	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
759916	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__
851715	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum
513080	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
181204	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
195052	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.125	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
362991	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.875	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
1096010	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
679014	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__yabuuchiae
1053775	3.25	0.516893147411	0.681787841876	1.0	0.0	0.0	0.0	0.125	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
