OTU	Test-Statistic	P	FDR_P	Bonferroni_P	right palm_mean	left palm_mean	tongue_mean	gut_mean	taxonomy
441155	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
338191	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__aureus
1108275	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
425968	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
1097359	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__lwoffii
316924	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
1995363	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
977222	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Luteolibacter; s__
250135	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
4424239	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
821930	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium
187841	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
514974	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
819027	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__
113265	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
512239	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__; s__
4320462	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__
928538	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
927089	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
3805726	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
676066	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea; s__genosp.
538093	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__
504674	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
4435065	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
940737	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
4319587	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales
343503	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
4297271	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__subflava
748636	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
953256	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__plantarum
979761	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
258099	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
276106	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
967720	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
949659	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
524404	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
974121	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
4357811	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
2621271	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
171559	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
3229180	2.77777777778	0.427171167188	0.496777678084	1.0	0.444444444444	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria
1137873	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
856920	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola; s__
792073	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
495001	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__Mogibacterium; s__
811263	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
4337383	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
191919	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
256046	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans
502999	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
4428060	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
2647328	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__
288492	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__
590586	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
4306157	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
445962	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__
887706	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
878161	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Terriglobus; s__
235578	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
1125242	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__
267557	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
2024840	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
610111	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
1126378	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
164471	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
996116	2.77777777778	0.427171167188	0.496777678084	1.0	0.333333333333	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Aeromicrobium; s__
588197	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri
590356	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
533373	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius
1010721	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
562008	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
298853	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__
882780	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__aureus
918840	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
198928	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
521851	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__
336364	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__
139504	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__europaeus
1088647	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
1110021	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Modestobacter; s__
1103964	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
362172	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
1937180	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
4387838	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
544067	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
113347	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
711275	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
327851	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
4340653	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__
4424408	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
4368600	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
961922	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__
1132235	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
91834	2.77777777778	0.427171167188	0.496777678084	1.0	0.555555555556	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__viridiflava
581248	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
530653	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
1140859	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__
521268	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
546876	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
88754	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
4392457	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina; s__
4346614	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
1066814	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
686789	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
396697	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens
1039477	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
4427030	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
550219	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
3154123	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__; s__
808852	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella; s__
3825935	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.222222222222	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__parainfluenzae
557627	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
4444200	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella; s__
4325275	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.222222222222	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
4422039	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
453616	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__
774918	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
369668	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__
4296858	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__
268361	2.77777777778	0.427171167188	0.496777678084	1.0	0.222222222222	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
573976	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__
642525	2.77777777778	0.427171167188	0.496777678084	1.0	0.0	0.0	0.111111111111	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
449755	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
591223	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
185222	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
3393186	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
843920	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
261558	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
663885	2.77777777778	0.427171167188	0.496777678084	1.0	0.111111111111	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
