Group1	Group2	Group1 mean	Group1 std	Group2 mean	Group2 std	t stat	p-value
LH/30	LB/92	8.6792	0.222247800084	11.1452413333	0.762491333014	-4.39110621004	1.0
C/0	C/92	16.779152	0.516072674146	13.4682606667	1.51979865896	2.91727229184	1.0
LB/30	C/10	9.40357733333	0.284175975622	14.7589233333	0.178850866367	-22.5557124903	1.0
LH + LB/30	C/0	10.1458756667	1.78327812591	16.779152	0.516072674146	-5.05311867919	1.0
LB/30	LH/92	9.40357733333	0.284175975622	12.0507406667	0.17071913965	-11.2926247031	1.0
LB/30	LH + LB/10	9.40357733333	0.284175975622	11.6331746667	0.595630188446	-4.77784157365	1.0
LH + LB/92	C/10	11.270643	0.881488527136	14.7589233333	0.178850866367	-5.48465765552	1.0
LH + LB/92	C/92	11.270643	0.881488527136	13.4682606667	1.51979865896	-1.76893627188	1.0
LH/10	C/0	11.8307586667	0.23882425293	16.779152	0.516072674146	-12.3063899208	1.0
LB/10	LB/92	11.1914163333	0.296375650703	11.1452413333	0.762491333014	0.0798240383876	1.0
LH/10	C/10	11.8307586667	0.23882425293	14.7589233333	0.178850866367	-13.8789094112	1.0
C/92	LB/30	13.4682606667	1.51979865896	9.40357733333	0.284175975622	3.71786270909	1.0
LH + LB/30	LH/92	10.1458756667	1.78327812591	12.0507406667	0.17071913965	-1.50376182606	1.0
C/0	LB/30	16.779152	0.516072674146	9.40357733333	0.284175975622	17.7048272716	1.0
C/30	C/10	13.226567	0.308570927402	14.7589233333	0.178850866367	-6.07610093268	1.0
C/92	LH/92	13.4682606667	1.51979865896	12.0507406667	0.17071913965	1.31079659133	1.0
C/30	LH + LB/92	13.226567	0.308570927402	11.270643	0.881488527136	2.96175726047	1.0
LH/30	C/30	8.6792	0.222247800084	13.226567	0.308570927402	-16.911249136	1.0
C/0	LH + LB/10	16.779152	0.516072674146	11.6331746667	0.595630188446	9.2342130509	1.0
C/0	LH + LB/92	16.779152	0.516072674146	11.270643	0.881488527136	7.6266430519	1.0
LH/10	LB/10	11.8307586667	0.23882425293	11.1914163333	0.296375650703	2.37547744133	1.0
C/30	C/92	13.226567	0.308570927402	13.4682606667	1.51979865896	-0.220405469879	1.0
LH + LB/30	LH/10	10.1458756667	1.78327812591	11.8307586667	0.23882425293	-1.32435826964	1.0
LB/10	C/10	11.1914163333	0.296375650703	14.7589233333	0.178850866367	-14.5748472908	1.0
LH/30	LH + LB/92	8.6792	0.222247800084	11.270643	0.881488527136	-4.03141281285	1.0
LH + LB/30	LB/92	10.1458756667	1.78327812591	11.1452413333	0.762491333014	-0.728719508562	1.0
LH + LB/30	C/92	10.1458756667	1.78327812591	13.4682606667	1.51979865896	-2.00532131887	1.0
C/0	C/10	16.779152	0.516072674146	14.7589233333	0.178850866367	5.23088694658	1.0
C/10	LH/92	14.7589233333	0.178850866367	12.0507406667	0.17071913965	15.4901747018	1.0
C/92	LH + LB/10	13.4682606667	1.51979865896	11.6331746667	0.595630188446	1.58985823252	1.0
LB/92	LH/92	11.1452413333	0.762491333014	12.0507406667	0.17071913965	-1.63887851712	1.0
LH + LB/92	LH/92	11.270643	0.881488527136	12.0507406667	0.17071913965	-1.22871583563	1.0
LB/92	C/10	11.1452413333	0.762491333014	14.7589233333	0.178850866367	-6.52529107615	1.0
LH/30	LB/10	8.6792	0.222247800084	11.1914163333	0.296375650703	-9.59054681397	1.0
C/0	LH/92	16.779152	0.516072674146	12.0507406667	0.17071913965	12.3018129734	1.0
LB/92	LH + LB/10	11.1452413333	0.762491333014	11.6331746667	0.595630188446	-0.713178936143	1.0
LH + LB/92	LH + LB/10	11.270643	0.881488527136	11.6331746667	0.595630188446	-0.481921841911	1.0
C/30	LB/92	13.226567	0.308570927402	11.1452413333	0.762491333014	3.57837735231	1.0
C/30	LH/92	13.226567	0.308570927402	12.0507406667	0.17071913965	4.715372476	1.0
LH/30	LH/92	8.6792	0.222247800084	12.0507406667	0.17071913965	-17.0137643942	1.0
LB/10	LH + LB/10	11.1914163333	0.296375650703	11.6331746667	0.595630188446	-0.939046827955	1.0
C/92	C/10	13.4682606667	1.51979865896	14.7589233333	0.178850866367	-1.19276560692	1.0
LH + LB/10	C/10	11.6331746667	0.595630188446	14.7589233333	0.178850866367	-7.10798689202	1.0
C/30	LB/30	13.226567	0.308570927402	9.40357733333	0.284175975622	12.8883206991	1.0
LB/10	C/92	11.1914163333	0.296375650703	13.4682606667	1.51979865896	-2.07949352703	1.0
LB/92	LB/30	11.1452413333	0.762491333014	9.40357733333	0.284175975622	3.02692390556	1.0
C/30	LH + LB/10	13.226567	0.308570927402	11.6331746667	0.595630188446	3.35919831462	1.0
LH + LB/30	C/10	10.1458756667	1.78327812591	14.7589233333	0.178850866367	-3.64007674712	1.0
LH/10	LH + LB/10	11.8307586667	0.23882425293	11.6331746667	0.595630188446	0.43542873952	1.0
LB/92	C/92	11.1452413333	0.762491333014	13.4682606667	1.51979865896	-1.93210258575	1.0
LH/10	LH + LB/92	11.8307586667	0.23882425293	11.270643	0.881488527136	0.867349873039	1.0
C/0	LB/92	16.779152	0.516072674146	11.1452413333	0.762491333014	8.65361770294	1.0
LB/10	LH + LB/92	11.1914163333	0.296375650703	11.270643	0.881488527136	-0.120479550404	1.0
LH/10	C/92	11.8307586667	0.23882425293	13.4682606667	1.51979865896	-1.50526777436	1.0
LH/10	LB/92	11.8307586667	0.23882425293	11.1452413333	0.762491333014	1.21332396523	1.0
LH + LB/10	LH/92	11.6331746667	0.595630188446	12.0507406667	0.17071913965	-0.953058508673	1.0
