# Constructed from biom file
#OTU ID	520	521	522	525	526	527	530	531	532	535	536	537	540	541	542	545	546	547	550	551	552	555	556	557	560	561	562	565	566	567	570	571	572	575	576	577	580	581	582
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__	0.0002948982601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	0.00017693895606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0	0.000218086653097	0.000232331211375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.37213039824e-05	0.0	6.23558022074e-05	0.0	4.47777902161e-05	4.95024998762e-05	0.0	0.0	0.0	0.0	6.21581302834e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.00017693895606	7.26955510323e-05	0.0001858649691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132698347168	0.000119976004799	0.000124711604415	8.51498637602e-05	0.0	2.47512499381e-05	0.0	0.0	3.65270117252e-05	0.0	0.0	7.32708089097e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	0.0	9.293248455e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0011795930404	0.00145391102065	0.00213744714465	0.0	0.0	4.74068455485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000162186868761	7.99840031994e-05	0.0	5.67665758401e-05	0.0	7.42537498144e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	0.0	0.000145391102065	2.32331211375e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9488521593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	5.89796520201e-05	0.0	0.0	0.00410401052148	0.00330121581363	0.00334218261117	0.00115779645191	0.000891669925694	0.00137892995036	0.000317635454804	0.000752223087876	0.000748916745422	0.000812050834382	0.000898042267856	0.000862245013728	0.00323217138025	0.00365004618886	0.00450765942927	0.000593315314127	0.00073704382252	0.000455979024965	0.000729631130928	0.000553009954179	0.000420760834591	0.00106715149599	0.00147373074939	0.00102591551809	0.000383350780709	0.000679864027195	0.000374134813244	0.000539282470481	0.00116422254562	0.000420771248948	0.000492772667543	0.000555099676594	0.000694013222778	0.00101881072485	0.00018647439085	0.000683860883157
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	0.000589796520201	0.000363477755161	0.00120812229915	0.145478457906	0.13454467377	0.127382193989	0.0809150326797	0.0797497066875	0.0811327909542	0.0418442917565	0.0251726083336	0.0587364704624	0.0553818669049	0.0512782134946	0.0736311860407	0.297679225782	0.326904445396	0.327191422876	0.0819434372734	0.0916882515215	0.0721016833226	0.0926901770031	0.0910096381735	0.0939781699379	0.133433461128	0.0981136246408	0.12609839868	0.357563068576	0.274705058988	0.27374197169	0.10138510445	0.0978842494123	0.139275283402	0.133935611038	0.128903798813	0.136081382182	0.193275849216	0.121985330681	0.198905822587
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103209825575	0.0	0.0	0.0	0.0	0.0	9.85545335085e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.00023591860808	0.0	4.6466242275e-05	0.00773265302889	0.00681714485091	0.0086517493126	0.00521008403361	0.00588189284318	0.00601558190844	0.00294230737081	0.003438734116	0.00497494695173	0.00324820333753	0.00254445309226	0.00324476413061	0.00948980550597	0.00545253813397	0.00711168579279	0.00228536269145	0.00301135047487	0.0019379108561	0.00194568301581	0.00260704692684	0.00324233349009	0.00276668906367	0.00302114803625	0.00147196574334	0.00682659274877	0.00835832833433	0.00411548294569	0.00476839237057	0.0066942796373	0.00596505123509	0.00450065703022	0.00463387556113	0.00765240895642	0.00355341301593	0.00780084535057	0.00368796404846
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0014744913005	0.0020354754289	0.000720226755262	0.0774849862936	0.0825572344937	0.075068739926	0.513314659197	0.514806413766	0.581408576944	0.683250580939	0.761491550923	0.656532515469	0.686182955053	0.659163024606	0.591613532709	0.123066804472	0.133159092445	0.129806224521	0.715120750654	0.681196959168	0.78620283467	0.726847723281	0.702480644652	0.725218424374	0.622742184103	0.680421486994	0.601364913689	0.0890848237324	0.0717456508698	0.0644758994824	0.527219573115	0.564334490093	0.480372258799	0.440900131406	0.498093353285	0.510830258977	0.384787416445	0.486636001989	0.357927901524
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.00159245060454	0.00196277987787	0.00292737326332	0.463246129712	0.436941410129	0.446762112449	0.3	0.291748142354	0.207787506895	0.163398365013	0.0929532815732	0.142811290812	0.157497259328	0.194366281506	0.247713916181	0.368204453631	0.411801816011	0.413052457662	0.172435009998	0.196959167772	0.105008169624	0.159789217673	0.173408121346	0.140063856644	0.190308683451	0.189669147447	0.240108836255	0.170930215414	0.419796040792	0.367088607595	0.28848773842	0.24562856823	0.295059650512	0.381668856767	0.343292947821	0.271687913212	0.397261635564	0.326734211835	0.415494333724
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.000707755824241	0.00065425995929	0.00065052739185	0.0519577239379	0.0582409619152	0.0534749217787	0.0317086834734	0.0371059835745	0.0391616105902	0.0309276627046	0.0363484942106	0.0373566805157	0.0274067156604	0.0309525234988	0.033945224751	0.0129474772151	0.0110853254625	0.0105777346767	0.00397741006878	0.00277970813065	0.00336284530912	0.00289150114849	0.00418707536736	0.00341558795139	0.00652148136437	0.00633704222239	0.00521878763549	0.0079766450909	0.00747850429914	0.00567437800087	0.00454132606721	0.0027762229934	0.00621256373447	0.00433639947438	0.00275136361442	0.0052233626767	0.0044728275725	0.00643336648434	0.00656994919891
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	0.000589796520201	0.000218086653097	0.000209098090237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68651102813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.79982520804e-05	0.0	7.90014220256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85545335085e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.000707755824241	0.000218086653097	0.000162631847962	0.0	0.0	2.37034227742e-05	0.0	0.0	0.0	0.0	5.37302205626e-05	0.0	0.0	0.0	0.0	0.0	2.25311493139e-05	0.0	0.0	0.0	0.0	0.0	0.000158002844051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.00017693895606	0.000436173306194	6.96993634125e-05	0.0	0.0	0.0	0.000130718954248	0.0	1.72366243795e-05	0.0	0.00021492088225	1.78313510815e-05	0.0	0.0	0.0	0.0165178990886	0.000225311493139	0.0	0.000307644977696	0.0	0.0	0.0	0.000316005688102	7.42519119867e-05	0.0	3.68432687348e-05	0.0	0.025935154741	0.0	0.0965891376193	0.0	4.47777902161e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.0135063403126	0.0101773771445	0.00434459365271	1.5845600469e-05	2.68391529563e-05	2.37034227742e-05	0.000130718954248	0.000125146656238	1.72366243795e-05	8.358827758e-05	0.000134325551406	8.91567554074e-05	0.0	0.000119738969047	0.000158834607792	0.0	0.0	1.7958802507e-05	0.0	0.000189525554362	0.000227989512482	5.40467504391e-05	0.00600410807395	0.000668267207881	3.9524129481e-05	0.0	8.92100450511e-05	7.37213039824e-05	0.000159968006399	0.0	0.00017029972752	8.95555804321e-05	7.42537498144e-05	3.28515111695e-05	0.0	0.0	7.45471262083e-05	0.000124316260567	0.000146541617819
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.00454143320554	0.00574294853155	0.00132428790484	0.0	0.0	2.37034227742e-05	3.73482726424e-05	0.0	0.0	0.000100305933096	0.000161190661688	7.13254043259e-05	0.0	0.000119738969047	6.8071974768e-05	0.0	0.0	0.0	0.0	0.000126350369575	1.89991260402e-05	2.70233752196e-05	0.00331805972508	0.000123753186645	0.0	0.0	0.0	0.000103209825575	0.0	0.0	5.67665758401e-05	2.2388895108e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.000884694780301	0.000726955510323	0.000232331211375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68651102813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.40467504391e-05	0.0	0.000173254461302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
