# Constructed from biom file
#OTU ID	424	425	426	427	429	430	431	435	437	440	441	447	449	451	457	757	759	761	831	832	834	836	837	838	839	841	842	843	844	1016	1017	1018	1019	1020	1024	1031	1032	1033	1035	1040	1138	1139	1140	1142	1145	1153	1154	1155	1156	1157	1158	1162
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia	0.0	0.0	0.0	0.0	0.109509499312	0.0245144706778	0.000453514739229	0.0	0.0	0.0	0.0	0.0505854268501	0.0144687125611	0.309779479863	0.0	0.483892758147	0.772270227808	0.611911142278	0.0	0.000291596197586	0.000573514077164	0.0	0.0	0.0	0.000186802409751	0.0	0.0	0.0	0.0	0.0161321534754	0.0140898958645	0.0314012843735	0.0284100812215	0.0277062519312	0.0	0.0844583810579	0.14576827933	0.172504350068	0.225138930669	0.0869055919676	0.451251671603	0.0154869951879	0.0673965003393	0.99751552795	0.00039511050747	0.511402251791	0.196117167874	0.160126906151	0.518453427065	0.289366892369	0.351307512759	0.811833813118
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Yamadazyma	0.0	0.0	0.000716952211427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282141712087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Lachancea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043764919859	0.0	0.0185477209582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00740260172339	0.0026840111971	0.0214905706418	0.0	0.0	0.0	0.0	4.83340851969e-05	3.16651097988e-05	0.0	1.249796908e-05	0.000456843515868	0.000383605299655	0.000489365706757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces	0.0	0.0	0.0	0.0	0.0	0.000571210967251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00242797426848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000199620720631	4.93989790878e-05	0.000139435981455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.95080999734e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora	0.0	0.0	0.0	0.0	0.0185402129068	0.00376047220107	0.0253968253968	0.0055015227429	3.07097011946e-05	0.0	0.0	0.00176196430601	0.00239609252603	0.0201997446872	0.0	0.000442570636603	0.000235663786332	7.5133361717e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66350600526e-05	0.000214062242714	0.000104576986091	0.000267792769595	0.0	0.0	0.0	0.0	0.0	2.7890112955e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000949479764213	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycopsidaceae;g__Saccharomycopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.365874427108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126660439195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153515505066	6.27667587246e-05	0.0153090303901	0.0146773746885	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Trichomonascus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135710904213	0.0	0.0	0.0	0.000495396936796	0.0	0.0	0.0	0.00151338766007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Zygoascus	0.0	0.0186677759867	0.00170585181339	0.000930961830565	0.0	0.00218964204113	0.0	0.0404754887514	0.00218038878482	0.0	0.0	0.0	0.0	0.0	0.0	0.000512450210803	0.0218774548311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000384738698301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00156280208803	0.000142492994094	0.000892483614559	1.249796908e-05	0.0	0.0	0.0	0.0	0.000245649948823	0.00507304699885	0.00826936853956	0.00144363545067	0.00416068212389	0.0	0.0122928499183
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.00106343817743	0.0	0.0	0.000146993973247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000230695712355	0.0	5.14986095375e-05	0.0	0.0	0.0	0.0	3.00851409489e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__unidentified	0.00196327048141	0.000935988768135	0.00121140201241	0.0126904796903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.0	0.000259996880037	0.0	0.000734969866235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148335174373	0.0	0.0	0.00128530468312	0.0	0.0	0.0	0.00218018595704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Acremonium	0.286555687349	0.0448754614945	0.147964102944	0.138860306727	0.0450262313452	0.00290365575019	9.07029478458e-05	0.196581196581	0.0	0.0	0.107997871963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104974631131	0.0	0.000823913258412	0.0	0.0	0.0	0.00346264828471	0.0	0.00230852797393	0.0	0.0	1.66350600526e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.000327211746902	0.00148198221621	0.000716952211427	0.00102895781273	0.000254673254215	0.0	9.07029478458e-05	0.000294724432655	0.0	0.000185770016719	0.000177336407164	0.0	0.0	0.0	4.17414534374e-05	0.0	0.0	0.0	6.31213507969e-05	5.83192395171e-05	0.00203336809176	6.5913060673e-05	0.000288981546464	5.14986095375e-05	9.34012048755e-05	0.000320615581917	0.0	0.00801195002716	3.00851409489e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
