OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C-AS_mean	LB+LP_mean	C_mean	LB_mean	LB-AS_mean	taxonomy
1126111	15.5876812182	0.00362540575881	0.0230839472134	1.0	0.307692307692	0.0	0.277777777778	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
New.CleanUp.ReferenceOTU138	15.510670762	0.00375122768979	0.0237985495827	1.0	0.0	0.0	0.333333333333	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
124309	15.4699348426	0.0038195097306	0.0241442654812	1.0	1.38461538462	0.409090909091	2.38888888889	0.521739130435	0.7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
New.CleanUp.ReferenceOTU4869	15.4057581614	0.00392957036492	0.0244951445905	1.0	0.615384615385	1.95454545455	0.555555555556	1.65217391304	1.6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
251243	15.3847086708	0.00396634402874	0.0244951445905	1.0	0.153846153846	0.0454545454545	0.444444444444	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU618	15.3847086708	0.00396634402874	0.0244951445905	1.0	0.153846153846	0.0454545454545	0.444444444444	0.0434782608696	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1828	15.380952381	0.00397294178395	0.0244951445905	1.0	0.0	0.0	0.0	0.0	0.2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU2985	15.380952381	0.00397294178395	0.0244951445905	1.0	0.0	0.0	0.0	0.0	0.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Dickeya; s__
New.CleanUp.ReferenceOTU3150	15.380952381	0.00397294178395	0.0244951445905	1.0	0.0	0.0	0.0	0.0	0.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
New.CleanUp.ReferenceOTU5620	15.380952381	0.00397294178395	0.0244951445905	1.0	0.0	0.0	0.0	0.0	0.2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU6663	15.3470580053	0.00403296573773	0.0247779754623	1.0	0.307692307692	0.0	0.166666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
10085	15.2847850814	0.00414557788893	0.025380793299	1.0	0.0769230769231	0.0909090909091	0.666666666667	0.0434782608696	0.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
102222	15.2585570402	0.00419392755615	0.0255873419889	1.0	4.38461538462	1.18181818182	0.722222222222	1.0	1.6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
4328189	15.1585071409	0.00438350495232	0.02665110129	1.0	0.384615384615	0.136363636364	0.888888888889	0.0434782608696	0.3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
New.CleanUp.ReferenceOTU4509	15.1036644079	0.00449096961292	0.0272099923606	1.0	0.153846153846	0.0	0.555555555556	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum
New.CleanUp.ReferenceOTU3707	15.0159519058	0.00466824592873	0.0281227283982	1.0	0.615384615385	0.0	2.88888888889	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU228	15.0132874563	0.00467373727234	0.0281227283982	1.0	0.0769230769231	0.0454545454545	0.722222222222	0.0869565217391	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
29013	14.9590659341	0.00478687446345	0.0285095822636	1.0	0.153846153846	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4420852	14.9590659341	0.00478687446345	0.0285095822636	1.0	0.153846153846	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum
New.CleanUp.ReferenceOTU3875	14.9590659341	0.00478687446345	0.0285095822636	1.0	0.153846153846	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU1463	14.9046353844	0.00490315204909	0.0291031160608	1.0	0.230769230769	0.0	0.555555555556	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU3960	14.8951329964	0.00492373403227	0.0291265482787	1.0	0.153846153846	0.0	0.277777777778	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU1097	14.8085498334	0.00511522229208	0.0301574216614	1.0	0.538461538462	2.22727272727	1.38888888889	2.21739130435	1.4	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
763362	14.7417678736	0.00526789487789	0.0309533017825	1.0	10.7692307692	14.6363636364	22.8888888889	12.2173913043	8.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU1503	14.7293191747	0.00529684484159	0.0310193154436	1.0	1.92307692308	0.409090909091	0.333333333333	0.391304347826	0.6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU2017	14.7049822038	0.00535389325257	0.0311470143658	1.0	0.0769230769231	0.454545454545	0.0	0.521739130435	0.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU424	14.6975808913	0.00537136198514	0.0311470143658	1.0	0.230769230769	0.0	0.277777777778	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU4273	14.6973046566	0.00537201504197	0.0311470143658	1.0	0.307692307692	0.0909090909091	1.44444444444	0.130434782609	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU269	14.6675380443	0.00544284593725	0.0314535420334	1.0	0.0	0.0	0.277777777778	0.0434782608696	0.3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
1110763	14.6596035952	0.00546188049503	0.0314597129829	1.0	450.307692308	176.636363636	816.333333333	144.869565217	300.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
837283	14.6408264636	0.00550718700867	0.031616670335	1.0	56.6153846154	18.9545454545	98.2777777778	21.2608695652	37.8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
New.CleanUp.ReferenceOTU4938	14.5799664613	0.00565658297163	0.0323682247821	1.0	0.230769230769	0.727272727273	0.0555555555556	0.391304347826	0.6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
4343005	14.5148793904	0.00582075605109	0.0331991656204	1.0	339.307692308	127.0	614.555555556	112.130434783	222.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
564431	14.4685660019	0.00594041247139	0.0337716306409	1.0	0.230769230769	0.0	0.0	0.0	0.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1685	14.3719806763	0.00619776745066	0.0350717303477	1.0	0.0	0.0	0.0	0.217391304348	0.0	Unassigned
New.ReferenceOTU49	14.3677970851	0.00620915842821	0.0350717303477	1.0	0.384615384615	0.136363636364	1.0	0.260869565217	0.3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU4852	14.3327110289	0.00630550141237	0.0355013921963	1.0	0.0	0.0454545454545	1.0	0.0434782608696	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
New.CleanUp.ReferenceOTU2879	14.2288302415	0.0065994234078	0.0370371486765	1.0	0.0769230769231	0.0909090909091	0.444444444444	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
New.ReferenceOTU61	14.1875880794	0.00671980300491	0.037592252593	1.0	3.23076923077	4.40909090909	9.0	4.21739130435	5.3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
New.CleanUp.ReferenceOTU4862	13.9439053364	0.00747625558096	0.0416908392429	1.0	0.0769230769231	0.636363636364	0.0555555555556	0.260869565217	0.3	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU6719	13.6881554865	0.00835981548095	0.0464699584354	1.0	0.0769230769231	0.136363636364	0.444444444444	0.0	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU5880	13.4943783364	0.00909655891118	0.0504052995363	1.0	0.230769230769	0.0454545454545	0.611111111111	0.0869565217391	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
297314	13.4318377662	0.0093476219873	0.0516330791791	1.0	0.538461538462	0.0909090909091	0.5	0.0869565217391	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
New.ReferenceOTU70	13.3809222109	0.00955701000305	0.0526236619979	1.0	0.307692307692	1.81818181818	1.66666666667	1.39130434783	1.4	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
New.CleanUp.ReferenceOTU4934	13.3535070011	0.00967164602707	0.0530879379103	1.0	0.538461538462	0.0	0.111111111111	0.0	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU6048	13.2610882487	0.0100680828993	0.0550912911144	1.0	0.0	0.0	0.277777777778	0.0	0.2	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
New.CleanUp.ReferenceOTU94	13.2386177637	0.010166846312	0.0554194512744	1.0	0.0	0.0454545454545	1.05555555556	0.0	0.1	Unassigned
New.CleanUp.ReferenceOTU3432	13.2330745342	0.0101913554028	0.0554194512744	1.0	0.0	0.0	0.333333333333	0.0869565217391	0.0	Unassigned
134671	13.1665198374	0.010490169032	0.0566922406637	1.0	0.0769230769231	0.0	0.277777777778	0.0	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
New.CleanUp.ReferenceOTU5228	13.1665198374	0.010490169032	0.0566922406637	1.0	0.0769230769231	0.0	0.277777777778	0.0	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__
4318935	13.0290192616	0.0111348676779	0.0599415270794	1.0	0.307692307692	0.272727272727	0.722222222222	0.0869565217391	0.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
555870	13.0238441154	0.011159873117	0.0599415270794	1.0	0.538461538462	0.318181818182	2.0	0.304347826087	0.7	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
New.CleanUp.ReferenceOTU6355	12.9561542831	0.0114920308978	0.0615368382323	1.0	0.0	0.0454545454545	0.722222222222	0.0	0.2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
3879458	12.8151907652	0.0122150130525	0.0652088044357	1.0	0.0769230769231	0.363636363636	0.0	0.260869565217	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU3186	12.7453411597	0.0125895196987	0.0670037963293	1.0	0.0	0.0	0.833333333333	0.0	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
New.CleanUp.ReferenceOTU6518	12.7277887571	0.0126853758328	0.0671613810298	1.0	0.0	0.454545454545	0.0	0.391304347826	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU6500	12.7258803474	0.0126958407315	0.0671613810298	1.0	0.692307692308	2.31818181818	1.16666666667	1.78260869565	1.9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
751643	12.6960957982	0.0128602616659	0.0678262595692	1.0	0.846153846154	0.0	0.0555555555556	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU1803	12.6068247348	0.0133656047599	0.0695927460059	1.0	0.307692307692	0.0	0.0555555555556	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__
New.CleanUp.ReferenceOTU2527	12.6068247348	0.0133656047599	0.0695927460059	1.0	0.384615384615	0.0	0.0555555555556	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU5704	12.6068247348	0.0133656047599	0.0695927460059	1.0	0.307692307692	0.0	0.0555555555556	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU6769	12.6068247348	0.0133656047599	0.0695927460059	1.0	0.307692307692	0.0	0.0555555555556	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU302	12.601920439	0.0133939208475	0.0695927460059	1.0	0.0	0.0	0.222222222222	0.0	0.1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__casseliflavus
New.CleanUp.ReferenceOTU4839	12.5559483389	0.013662210441	0.0706957583627	1.0	0.230769230769	0.0	0.388888888889	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
New.CleanUp.ReferenceOTU6459	12.5517523381	0.0136869572158	0.0706957583627	1.0	0.307692307692	0.0454545454545	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus
372473	12.5266364915	0.0138359989656	0.0712200156123	1.0	0.153846153846	0.0909090909091	0.666666666667	0.0434782608696	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU5886	12.5209766521	0.0138698031546	0.0712200156123	1.0	0.230769230769	0.0	0.0555555555556	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__brevis
New.ReferenceOTU27	12.5045108361	0.0139686058675	0.0715176282865	1.0	1.30769230769	4.95454545455	8.83333333333	4.73913043478	2.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
New.CleanUp.ReferenceOTU1377	12.4823490002	0.0141026707719	0.0719935175555	1.0	0.692307692308	0.0454545454545	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4345397	12.4454940278	0.0143284005265	0.0729332247728	1.0	0.0769230769231	0.0454545454545	0.277777777778	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
1078373	12.3871824235	0.0146927560617	0.0745710604756	1.0	0.692307692308	0.227272727273	2.11111111111	0.304347826087	0.4	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens
New.CleanUp.ReferenceOTU1378	12.3551268315	0.0148968805437	0.0753885486473	1.0	0.153846153846	0.181818181818	2.38888888889	0.130434782609	0.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
585701	12.3176244702	0.0151391956959	0.0762767199007	1.0	0.538461538462	0.227272727273	1.16666666667	0.173913043478	0.1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__
333178	12.2980763101	0.0152670200232	0.0762767199007	1.0	0.0769230769231	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
New.CleanUp.ReferenceOTU1603	12.2973707811	0.0152716530294	0.0762767199007	1.0	0.0769230769231	0.0	0.388888888889	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU5222	12.2973707811	0.0152716530294	0.0762767199007	1.0	0.0769230769231	0.0	0.388888888889	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__
New.CleanUp.ReferenceOTU605	12.2945494744	0.0152901934238	0.0762767199007	1.0	0.153846153846	0.0	1.22222222222	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus; s__boronitolerans
New.CleanUp.ReferenceOTU863	12.2396810507	0.01565515226	0.0776460699865	1.0	0.0769230769231	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU4075	12.2396810507	0.01565515226	0.0776460699865	1.0	0.0769230769231	0.0	0.277777777778	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
809188	12.2333625277	0.0156977206026	0.0776460699865	1.0	0.153846153846	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
New.CleanUp.ReferenceOTU5614	12.1853962224	0.0160245670867	0.0790394844191	1.0	0.0769230769231	0.0	0.222222222222	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
New.CleanUp.ReferenceOTU5554	12.1421966004	0.0163245938071	0.0802931566188	1.0	0.0769230769231	0.545454545455	0.0555555555556	0.521739130435	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
281015	12.0922053252	0.0166786134426	0.0818046278373	1.0	1.07692307692	0.181818181818	0.777777777778	0.217391304348	0.8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU6763	12.0742341472	0.0168076944596	0.0822074664768	1.0	0.230769230769	0.5	0.0	0.217391304348	0.4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU4494	12.0486013986	0.0169934885696	0.0828846754465	1.0	0.307692307692	0.0454545454545	0.222222222222	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
1918929	12.0117598047	0.0172640302232	0.0839703247803	1.0	0.384615384615	0.545454545455	2.16666666667	0.260869565217	0.7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria
New.CleanUp.ReferenceOTU4101	11.9850531754	0.0174627604572	0.0847016442119	1.0	0.153846153846	0.0	1.38888888889	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
New.CleanUp.ReferenceOTU1337	11.9561415966	0.0176804050911	0.0847443571167	1.0	1.07692307692	0.0	5.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
New.ReferenceOTU58	11.9546150549	0.0176919697969	0.0847443571167	1.0	4.07692307692	0.772727272727	1.61111111111	0.782608695652	0.3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
138911	11.9342748623	0.0178467655421	0.0847443571167	1.0	0.307692307692	0.0	0.333333333333	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium
1084045	11.9289368431	0.0178876072446	0.0847443571167	1.0	1.23076923077	0.0	14.2222222222	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus; s__boronitolerans
339358	11.9036356198	0.0180824282144	0.0847443571167	1.0	5.46153846154	4.40909090909	11.7777777778	3.91304347826	6.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__
New.CleanUp.ReferenceOTU3107	11.8528986613	0.0184793384635	0.0847443571167	1.0	0.692307692308	0.0	1.27777777778	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
301721	11.8479344729	0.0185186243618	0.0847443571167	1.0	0.153846153846	0.0	0.222222222222	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU874	11.8479344729	0.0185186243618	0.0847443571167	1.0	0.153846153846	0.0	0.222222222222	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
New.CleanUp.ReferenceOTU4534	11.8479344729	0.0185186243618	0.0847443571167	1.0	0.153846153846	0.0	0.222222222222	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
New.CleanUp.ReferenceOTU3329	11.7468959938	0.0193360872218	0.0847443571167	1.0	0.230769230769	0.0	0.222222222222	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__
New.CleanUp.ReferenceOTU4277	11.6895533242	0.0198154997519	0.0847443571167	1.0	0.153846153846	0.0454545454545	0.277777777778	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
1759078	11.6851441242	0.0198528368309	0.0847443571167	1.0	0.0	0.0454545454545	0.388888888889	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
New.CleanUp.ReferenceOTU515	11.6851441242	0.0198528368309	0.0847443571167	1.0	0.0	0.0454545454545	0.277777777778	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
New.CleanUp.ReferenceOTU6914	11.6543871194	0.0201151931857	0.0847443571167	1.0	0.0	1.04545454545	0.777777777778	0.826086956522	0.3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU3981	11.6503181336	0.0201501525577	0.0847443571167	1.0	0.0	0.0	0.277777777778	0.0434782608696	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__
New.CleanUp.ReferenceOTU6170	11.6174086544	0.0204350751291	0.0847443571167	1.0	0.0	0.0454545454545	0.222222222222	0.0	0.0	Unassigned
544824	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
1090059	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
New.CleanUp.ReferenceOTU74	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	Unassigned
New.CleanUp.ReferenceOTU79	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU497	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU601	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU922	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__tyrobutyricum
New.CleanUp.ReferenceOTU953	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae
New.CleanUp.ReferenceOTU1005	11.6064257028	0.0205310301246	0.0847443571167	1.0	0.0	0.0	0.166666666667	0.0	0.0	Unassigned
