OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C_mean	C-LATE_mean	C-NO_mean	LB500-EARLY_mean	C-EARLY_mean	LB500-NO_mean	taxonomy
New.CleanUp.ReferenceOTU1634	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
New.CleanUp.ReferenceOTU1827	5.66666666667	0.340016091922	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_intermedia
AM901802	5.58171206226	0.349069025766	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.75	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__ascomycete_sp_5/97_81
GU056004	5.58171206226	0.349069025766	0.590536479936	1.0	1.75	0.0	18.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__unculturedHypocreales
HQ211528	5.5025974026	0.357661150288	0.590536479936	1.0	0.25	0.0	14.75	0.0	2433.25	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Rhizoscyphus; s__Rhizoscyphus_ericae
FM875842	5.31417624521	0.378752419493	0.590536479936	1.0	0.75	0.0	40.75	0.0	9.75	54.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901888	5.20649350649	0.391202899568	0.590536479936	1.0	12.75	0.0	0.0	0.0	49.0	104.333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU22	5.07489177489	0.406808893876	0.590536479936	1.0	5.25	0.0	3.0	0.0	2.25	237.666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN906613	4.77932098765	0.44340150392	0.590536479936	1.0	1.0	0.25	0.25	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU990	4.73758169935	0.448737883425	0.590536479936	1.0	1.0	0.0	1.0	0.0	0.75	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
AY313025	4.71298701299	0.451901538964	0.590536479936	1.0	6.75	8.25	50.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Bullera; s__Bullera_sp_TY_143
AM901910	4.65851449275	0.458958785296	0.590536479936	1.0	18.75	4.75	10.0	0.0	0.0	49.6666666667	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
JF300399	4.65104166667	0.459932316557	0.590536479936	1.0	0.5	0.0	0.25	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ510076	4.63673076923	0.461800290504	0.590536479936	1.0	1.5	0.0	0.0	0.0	0.5	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ235049	4.24698717949	0.514431182068	0.590536479936	1.0	2.25	0.0	11.0	0.0	0.0	28.6666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Arachnion; s__Arachnion_album
GQ458026	4.15807692308	0.526888649592	0.590536479936	1.0	0.0	2.0	43.25	0.0	32.75	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_857
New.CleanUp.ReferenceOTU1667	4.15807692308	0.526888649592	0.590536479936	1.0	0.25	2.75	1.75	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ763051	4.13815789474	0.529701073506	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	12.3333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Dioszegia; s__Dioszegia_sp_TY_217
New.CleanUp.ReferenceOTU3	4.13815789474	0.529701073506	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	2.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_quercitrusa
New.CleanUp.ReferenceOTU1804	4.13815789474	0.529701073506	0.590536479936	1.0	0.0	0.0	0.25	0.0	0.0	1.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Kodamaea; s__Kodamaea_ohmeri
FJ762984	4.05061904762	0.542151324617	0.590536479936	1.0	13.0	0.0	7.5	0.0	54.25	17.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AB237662	4.0462962963	0.542769870655	0.590536479936	1.0	0.0	0.0	0.25	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_fujikuroi
New.CleanUp.ReferenceOTU479	4.0462962963	0.542769870655	0.590536479936	1.0	0.0	0.0	0.25	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Meyerozyma; s__Meyerozyma_caribbica
New.CleanUp.ReferenceOTU484	4.0462962963	0.542769870655	0.590536479936	1.0	0.0	0.0	0.25	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_sp_14018
New.CleanUp.ReferenceOTU723	4.0462962963	0.542769870655	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
JN906179	4.0	0.549415951353	0.590536479936	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ522636	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	41.75	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__Capnodiales_sp_TR006
GQ515995	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721693	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.0	0.0	26.75	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ372390	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Ochroconis; s__Ochroconis_sp_CBS_123536
FJ777203	4.0	0.549415951353	0.590536479936	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
HQ219400	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.0	0.0	11.25	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
GU328615	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GU328595	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
FJ210547	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Valsaceae; g__Phomopsis; s__Phomopsis_sp_JJP_2009a
DQ386306	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_mucilaginosa
GU174377	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	9.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU291796	4.0	0.549415951353	0.590536479936	1.0	23.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU552146	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Pestalotiopsis; s__Pestalotiopsis_vismiae
GQ519061	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM240002	4.0	0.549415951353	0.590536479936	1.0	4.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
GQ520247	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905423	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721732	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ778090	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ545291	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metarhizium; s__Metarhizium_anisopliae
AM901903	4.0	0.549415951353	0.590536479936	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
FJ759563	4.0	0.549415951353	0.590536479936	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN397286	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM177664	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
FN397224	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	27.25	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU981734	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Phialophora; s__Phialophora_sessilis
FJ763124	4.0	0.549415951353	0.590536479936	1.0	5.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905220	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN905385	4.0	0.549415951353	0.590536479936	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU480006	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
EU828353	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.75	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__unidentified; s__unculturedGibberella
FJ761374	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AB581011	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JX014309	4.0	0.549415951353	0.590536479936	1.0	2.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales_sp_F1
EU490021	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU721723	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ219855	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
FJ439590	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
FN689690	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__unculturedFusarium_sp
JN904212	4.0	0.549415951353	0.590536479936	1.0	1.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ612740	4.0	0.549415951353	0.590536479936	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_sp_ARIZ_L237cB
JN906439	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ246154	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Plectosphaerellaceae; g__Plectosphaerella; s__Plectosphaerella_cucumerina
AM901751	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GQ866187	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901759	4.0	0.549415951353	0.590536479936	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_slooffiae
DQ267827	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_2_TMS_2011
FJ917556	4.0	0.549415951353	0.590536479936	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Incertae_sedis; g__Strelitziana; s__Strelitziana_mali
FJ761439	4.0	0.549415951353	0.590536479936	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ521978	4.0	0.549415951353	0.590536479936	1.0	4.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ757763	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM177679	4.0	0.549415951353	0.590536479936	1.0	11.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
JN906843	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AB278185	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Cephalothecaceae; g__Phialemonium; s__Phialemonium_dimorphosporum
FJ759211	4.0	0.549415951353	0.590536479936	1.0	8.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU552132	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_CBS_119214
HE608796	4.0	0.549415951353	0.590536479936	1.0	10.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Rhinocladiella; s__Rhinocladiella_sp_MS_2011_F27
GQ511317	4.0	0.549415951353	0.590536479936	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FR748047	4.0	0.549415951353	0.590536479936	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Incertae_sedis; o__Incertae_sedis; f__Incertae_sedis; g__Phaeocytostroma; s__Phaeocytostroma_ambiguum
EU035416	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriaceae; g__Cyphellophora; s__Cyphellophora_laciniata
AM901702	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
AM901707	4.0	0.549415951353	0.590536479936	1.0	0.0	2.75	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
HQ631062	4.0	0.549415951353	0.590536479936	1.0	1.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Myrmecridium; s__Myrmecridium_sp_TMS_2011
HQ631068	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
GU566267	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_G4
JQ247379	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
JQ247374	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	27.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
DQ421022	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	36.75	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_CBS_119214
HM037656	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
JN906878	4.0	0.549415951353	0.590536479936	1.0	2.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ518230	4.0	0.549415951353	0.590536479936	1.0	1.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM177680	4.0	0.549415951353	0.590536479936	1.0	0.0	3.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
JN942274	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
FJ758966	4.0	0.549415951353	0.590536479936	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ980598	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
DQ980593	4.0	0.549415951353	0.590536479936	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
JN396716	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ759549	4.0	0.549415951353	0.590536479936	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
GU721684	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
JF439504	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.0	0.0	27.25	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophora; s__Peniophora_incarnata
DQ420958	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
HM161939	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.25	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ624272	4.0	0.549415951353	0.590536479936	1.0	1.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Incertae_sedis; g__Phoma; s__Phoma_sp_MA_4621
FJ758419	4.0	0.549415951353	0.590536479936	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631015	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_3_TMS_2011
HQ631019	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__unidentified; f__unidentified; g__unidentified; s__Microbotryomycetes_sp_TMS_2011
EF397557	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_sp_LL_X4
FJ213534	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901694	4.0	0.549415951353	0.590536479936	1.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_sp_BF83
GQ520371	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.0	0.0	4.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Rhizoscyphus; s__Rhizoscyphus_ericae
FN548146	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	3.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_MU_2009_1
EU863525	4.0	0.549415951353	0.590536479936	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
GQ120984	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.25	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
EU826923	4.0	0.549415951353	0.590536479936	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ211688	4.0	0.549415951353	0.590536479936	1.0	0.0	0.0	0.0	0.0	0.5	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Rhizoscyphus; s__Rhizoscyphus_ericae
