candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
New.CleanUp.ReferenceOTU10250 146_17600	411		651100	89.30	411
New.CleanUp.ReferenceOTU10251 166_48953	413		686593	90.60	413
New.CleanUp.ReferenceOTU10258 147_7638	412		722817	90.30	412
New.CleanUp.ReferenceOTU10259 146_12272	409		264416	90.70	409
New.CleanUp.ReferenceOTU10260 148_8507	411		1146188	88.80	411
New.CleanUp.ReferenceOTU10263 145_8324	409		1147044	85.80	409
New.CleanUp.ReferenceOTU10266 156_11183	409		516285	82.90	409
New.CleanUp.ReferenceOTU10269 145_17866	413		4462642	92.50	413
New.CleanUp.ReferenceOTU10273 151_16702	413		207386	90.60	413
New.CleanUp.ReferenceOTU10276 147_9215	412		926588	91.50	412
New.CleanUp.ReferenceOTU10281 147_22645	412		722817	87.40	412
New.CleanUp.ReferenceOTU10282 171_36390	399		518033	93.00	399
New.CleanUp.ReferenceOTU10284 146_2408	411		4345774	88.10	411
New.CleanUp.ReferenceOTU10286 176_7857	413		518033	93.70	413
New.CleanUp.ReferenceOTU10288 148_25326	411		686593	92.20	411
New.CleanUp.ReferenceOTU10289 177_6488	411		72653	93.40	411
New.CleanUp.ReferenceOTU10290 145_20883	412		834065	93.40	412
New.CleanUp.ReferenceOTU10291 146_2404	409		144239	84.60	409
New.CleanUp.ReferenceOTU10293 146_16954	412		73760	93.70	412
New.CleanUp.ReferenceOTU10297 145_15713	413		742320	89.30	413
New.CleanUp.ReferenceOTU10298 148_6484	412		4450538	89.10	412
New.CleanUp.ReferenceOTU10299 145_15714	412		834065	93.40	412
New.CleanUp.ReferenceOTU10300 147_27697	413		2818167	89.10	413
New.CleanUp.ReferenceOTU10307 166_41020	413		1668820	91.30	413
New.CleanUp.ReferenceOTU10311 148_1702	410		3792581	88.50	410
New.CleanUp.ReferenceOTU10314 147_8306	412		722817	87.10	412
New.CleanUp.ReferenceOTU10316 147_27968	412		3728119	87.40	412
New.CleanUp.ReferenceOTU10317 147_23682	412		4319691	93.40	412
New.CleanUp.ReferenceOTU1032 146_3285	414		926588	87.70	414
New.CleanUp.ReferenceOTU10323 146_8114	411		651100	89.80	411
New.CleanUp.ReferenceOTU10324 170_5520	413		518033	93.00	413
New.CleanUp.ReferenceOTU10325 148_11942	411		93199	90.30	411
New.CleanUp.ReferenceOTU10326 177_39186	413		518033	84.30	413
New.CleanUp.ReferenceOTU10329 145_28666	412		354006	92.20	412
New.CleanUp.ReferenceOTU1033 146_8737	413		4450215	86.40	413
New.CleanUp.ReferenceOTU10333 148_5824	413		4320405	87.40	413
New.CleanUp.ReferenceOTU10334 146_13944	412		294399	93.90	412
New.CleanUp.ReferenceOTU10338 156_31505	413		144239	86.00	413
New.CleanUp.ReferenceOTU10339 146_4851	413		2818167	89.30	413
New.CleanUp.ReferenceOTU10341 156_31501	411		328931	93.40	411
New.CleanUp.ReferenceOTU10345 146_22572	411		4319691	92.70	411
New.CleanUp.ReferenceOTU10346 148_26412	413		4462642	90.60	413
New.CleanUp.ReferenceOTU10347 146_24707	412		264416	90.80	412
New.CleanUp.ReferenceOTU10348 156_12069	409		773586	89.00	409
New.CleanUp.ReferenceOTU10349 148_26418	411		512542	91.50	411
New.CleanUp.ReferenceOTU1035 148_25012	412		215053	90.50	412
New.CleanUp.ReferenceOTU10351 147_24921	411		560685	92.00	411
New.CleanUp.ReferenceOTU10353 146_5677	414		742320	89.60	414
New.CleanUp.ReferenceOTU10354 157_35997	413		518033	90.80	413
New.CleanUp.ReferenceOTU10363 145_28087	412		926588	93.00	412
New.CleanUp.ReferenceOTU10364 156_24662	413		518033	94.90	413
New.CleanUp.ReferenceOTU10365 148_27236	413		73760	89.80	413
New.CleanUp.ReferenceOTU10368 146_24504	412		544631	87.10	412
New.CleanUp.ReferenceOTU10369 146_23223	411		3359884	89.10	411
New.CleanUp.ReferenceOTU1037 147_26526	423		686593	86.50	423
New.CleanUp.ReferenceOTU10370 147_25190	413		3359884	83.50	413
New.CleanUp.ReferenceOTU10371 172_38845	413		518033	92.30	413
New.CleanUp.ReferenceOTU10374 147_3487	412		834065	89.10	412
New.CleanUp.ReferenceOTU10375 156_12207	409		4451743	87.50	409
New.CleanUp.ReferenceOTU10376 148_5513	412		212151	90.00	412
New.CleanUp.ReferenceOTU10378 145_22900	412		212126	91.50	412
New.CleanUp.ReferenceOTU1038 163_20172	413		4406763	94.90	413
New.CleanUp.ReferenceOTU10381 146_12474	409		368639	90.50	409
New.CleanUp.ReferenceOTU10382 146_12473	412		742320	88.60	412
New.CleanUp.ReferenceOTU10383 146_17380	413		3359884	89.10	413
New.CleanUp.ReferenceOTU10385 170_42676	413		73760	87.40	413
New.CleanUp.ReferenceOTU10390 162_8354	413		4389688	86.20	413
New.CleanUp.ReferenceOTU10391 166_16443	412		545371	91.50	412
New.CleanUp.ReferenceOTU10397 148_12688	411		93199	88.60	411
New.CleanUp.ReferenceOTU104 170_46107	412		4413327	86.70	412
New.CleanUp.ReferenceOTU10402 151_32525	413		4438565	89.60	413
New.CleanUp.ReferenceOTU10405 145_4947	409		144239	89.50	409
New.CleanUp.ReferenceOTU10406 147_17656	414		3359884	88.40	414
New.CleanUp.ReferenceOTU10407 146_5890	411		770503	87.60	411
New.CleanUp.ReferenceOTU1041 151_7597	413		1668820	88.40	413
New.CleanUp.ReferenceOTU10411 148_20951	409		264416	91.00	409
New.CleanUp.ReferenceOTU10418 166_15001	413		518033	93.90	413
New.CleanUp.ReferenceOTU1042 166_42454	413		181717	87.70	413
New.CleanUp.ReferenceOTU10421 158_5277	413		181717	86.90	413
New.CleanUp.ReferenceOTU10423 145_16437	413		1146188	92.00	413
New.CleanUp.ReferenceOTU10424 156_13003	409		334122	88.00	409
New.CleanUp.ReferenceOTU10425 145_16386	407		3792581	84.30	407
New.CleanUp.ReferenceOTU10427 147_20121	409		742320	88.50	409
New.CleanUp.ReferenceOTU10429 166_38118	413		518033	89.30	413
New.CleanUp.ReferenceOTU10433 145_12688	414		537078	86.00	414
New.CleanUp.ReferenceOTU1044 148_7719	411		560685	88.60	411
New.CleanUp.ReferenceOTU10441 145_20585	411		686593	92.20	411
New.CleanUp.ReferenceOTU10442 145_9305	411		749805	87.10	411
New.CleanUp.ReferenceOTU10446 145_16657	412		212126	88.80	412
New.CleanUp.ReferenceOTU10448 146_13404	410		993578	84.90	410
New.CleanUp.ReferenceOTU1045 160_13051	412		4450538	91.30	412
New.CleanUp.ReferenceOTU10451 147_20796	411		686593	92.90	411
New.CleanUp.ReferenceOTU10452 146_16168	412		212126	90.30	412
New.CleanUp.ReferenceOTU10454 145_24889	411		201562	91.50	411
New.CleanUp.ReferenceOTU10455 148_23427	411		144239	86.40	411
New.CleanUp.ReferenceOTU10457 156_6069	413		311952	90.30	413
New.CleanUp.ReferenceOTU10458 145_22015	409		2818167	88.50	409
New.CleanUp.ReferenceOTU10460 157_17389	412		518033	90.00	412
New.CleanUp.ReferenceOTU10463 173_9698	411		516285	90.00	411
New.CleanUp.ReferenceOTU10464 166_33797	413		518033	94.40	413
New.CleanUp.ReferenceOTU10469 146_15126	409		93199	88.50	409
New.CleanUp.ReferenceOTU10472 146_26868	411		1146188	94.40	411
New.CleanUp.ReferenceOTU10475 148_12810	412		354006	93.20	412
New.CleanUp.ReferenceOTU10477 156_33815	409		264416	92.20	409
New.CleanUp.ReferenceOTU10478 146_17324	409		686593	88.50	409
New.CleanUp.ReferenceOTU10483 145_22481	411		4319691	90.30	411
New.CleanUp.ReferenceOTU10486 147_22257	411		201562	95.40	411
New.CleanUp.ReferenceOTU10489 146_2870	413		3359884	86.20	413
New.CleanUp.ReferenceOTU1049 147_20960	412		3359884	91.70	412
New.CleanUp.ReferenceOTU10492 150_7269	413		518033	95.40	413
New.CleanUp.ReferenceOTU10495 145_981	412		368639	90.80	412
New.CleanUp.ReferenceOTU105 156_10051	413		589504	90.10	413
New.CleanUp.ReferenceOTU10502 156_23465	413		518033	93.00	413
New.CleanUp.ReferenceOTU10503 146_17416	412		354006	88.80	412
New.CleanUp.ReferenceOTU10504 156_23460	413		518033	91.80	413
New.CleanUp.ReferenceOTU10505 153_9143	413		1668820	91.30	413
New.CleanUp.ReferenceOTU1051 147_20962	411		560685	92.00	411
New.CleanUp.ReferenceOTU10515 146_18388	411		201562	92.70	411
New.CleanUp.ReferenceOTU10518 150_28130	413		545371	89.60	413
New.CleanUp.ReferenceOTU1052 148_19048	412		1124893	91.50	412
New.CleanUp.ReferenceOTU10522 148_12563	412		722817	87.10	412
New.CleanUp.ReferenceOTU10524 146_26286	411		686593	92.00	411
New.CleanUp.ReferenceOTU10526 162_6175	413		4432516	93.20	413
New.CleanUp.ReferenceOTU10529 146_3641	412		926588	88.60	412
New.CleanUp.ReferenceOTU10532 147_18562	412		686593	91.00	412
New.CleanUp.ReferenceOTU10533 147_18561	411		560685	91.00	411
New.CleanUp.ReferenceOTU10534 148_17045	411		157064	91.20	411
New.CleanUp.ReferenceOTU10535 168_6524	412		354006	92.50	412
New.CleanUp.ReferenceOTU10536 145_4374	407		4319691	90.40	407
New.CleanUp.ReferenceOTU10541 151_24285	412		202319	91.00	412
New.CleanUp.ReferenceOTU10542 152_18004	413		207114	89.60	413
New.CleanUp.ReferenceOTU10543 148_19570	412		742320	88.30	412
New.CleanUp.ReferenceOTU10552 146_9266	413		368639	88.90	413
New.CleanUp.ReferenceOTU10553 146_8304	411		93199	89.30	411
New.CleanUp.ReferenceOTU10556 145_15529	413		824826	87.70	413
New.CleanUp.ReferenceOTU10557 148_23225	412		560685	88.30	412
New.CleanUp.ReferenceOTU10560 146_7869	414		93199	87.70	414
New.CleanUp.ReferenceOTU10561 148_6839	408		327512	90.90	408
New.CleanUp.ReferenceOTU10562 146_5247	411		4319691	95.60	411
New.CleanUp.ReferenceOTU10565 146_27429	409		4438565	88.80	409
New.CleanUp.ReferenceOTU10566 148_26082	413		93199	90.80	413
New.CleanUp.ReferenceOTU10568 168_27751	383		1668820	94.00	383
New.CleanUp.ReferenceOTU1057 158_9877	412		518033	88.80	412
New.CleanUp.ReferenceOTU10571 165_23938	413		1146188	90.10	413
New.CleanUp.ReferenceOTU10573 145_12386	413		560685	88.10	413
New.CleanUp.ReferenceOTU10575 162_35265	411		1668820	93.20	411
New.CleanUp.ReferenceOTU10576 147_26409	412		993578	84.20	412
New.CleanUp.ReferenceOTU10577 156_8916	412		853083	90.50	412
New.CleanUp.ReferenceOTU10578 170_11054	412		518033	92.00	412
New.CleanUp.ReferenceOTU10579 156_8093	411		773586	89.80	411
New.CleanUp.ReferenceOTU1058 156_499	411		686593	92.90	411
New.CleanUp.ReferenceOTU10580 146_25958	414		144239	85.30	414
New.CleanUp.ReferenceOTU10583 148_5778	412		3728119	87.10	412
New.CleanUp.ReferenceOTU10586 148_7616	411		73760	93.90	411
New.CleanUp.ReferenceOTU10588 166_32966	413		73760	88.40	413
New.CleanUp.ReferenceOTU10598 148_2649	414		4450538	89.10	414
New.CleanUp.ReferenceOTU10600 156_2637	409		144239	90.20	409
New.CleanUp.ReferenceOTU10607 156_8899	409		144239	95.40	409
New.CleanUp.ReferenceOTU10609 147_20803	412		831289	88.60	412
New.CleanUp.ReferenceOTU10610 147_7090	411		264416	94.90	411
New.CleanUp.ReferenceOTU10611 148_24193	412		212126	88.30	412
New.CleanUp.ReferenceOTU10612 156_13639	412		573135	88.80	412
New.CleanUp.ReferenceOTU10616 147_16463	413		261768	90.30	413
New.CleanUp.ReferenceOTU10617 148_24723	412		201562	90.30	412
New.CleanUp.ReferenceOTU10620 146_8862	413		73760	89.10	413
New.CleanUp.ReferenceOTU10623 161_30793	413		518033	94.90	413
New.CleanUp.ReferenceOTU10626 145_29543	409		4388133	92.70	409
New.CleanUp.ReferenceOTU10631 146_1965	413		2818167	88.60	413
New.CleanUp.ReferenceOTU10634 146_827	411		686593	93.90	411
New.CleanUp.ReferenceOTU10635 148_624	412		1047956	92.70	412
New.CleanUp.ReferenceOTU10637 148_620	412		4323733	89.30	412
New.CleanUp.ReferenceOTU1064 145_5854	412		4319691	96.10	412
New.CleanUp.ReferenceOTU10642 167_4684	412		126133	95.90	412
New.CleanUp.ReferenceOTU10643 148_14073	413		93199	93.50	413
New.CleanUp.ReferenceOTU10645 146_6216	412		354006	92.70	412
New.CleanUp.ReferenceOTU10650 156_18916	413		805194	84.70	413
New.CleanUp.ReferenceOTU10654 145_6425	413		560685	87.90	413
New.CleanUp.ReferenceOTU10655 147_28322	411		686593	95.90	411
New.CleanUp.ReferenceOTU10658 156_32837	412		516285	89.30	412
New.CleanUp.ReferenceOTU10659 150_37085	412		1668820	91.70	412
New.CleanUp.ReferenceOTU1066 167_23008	411		1668820	91.70	411
New.CleanUp.ReferenceOTU10660 166_34119	413		354006	88.90	413
New.CleanUp.ReferenceOTU10661 145_9260	411		4462642	95.40	411
New.CleanUp.ReferenceOTU10664 156_5501	411		518033	89.80	411
New.CleanUp.ReferenceOTU10667 172_30063	412		518033	92.70	412
New.CleanUp.ReferenceOTU10668 157_31604	413		4308184	91.80	413
New.CleanUp.ReferenceOTU1067 147_11020	412		368639	90.80	412
New.CleanUp.ReferenceOTU10670 162_4859	411		573135	87.60	411
New.CleanUp.ReferenceOTU10672 148_9925	412		3728119	91.30	412
New.CleanUp.ReferenceOTU10675 147_20667	412		354006	94.90	412
New.CleanUp.ReferenceOTU10679 146_17971	412		1523543	89.80	412
New.CleanUp.ReferenceOTU1068 145_5850	411		4323733	92.00	411
New.CleanUp.ReferenceOTU10684 146_15715	412		926588	90.50	412
New.CleanUp.ReferenceOTU10687 146_26455	411		4438565	89.80	411
New.CleanUp.ReferenceOTU1069 147_11022	413		560685	91.00	413
New.CleanUp.ReferenceOTU10698 166_23983	413		93199	89.60	413
New.CleanUp.ReferenceOTU107 165_24310	412		535512	90.50	412
New.CleanUp.ReferenceOTU10701 165_37335	413		4425766	86.70	413
New.CleanUp.ReferenceOTU10702 146_12299	412		561874	82.50	412
New.CleanUp.ReferenceOTU10707 147_1631	412		512542	88.10	412
New.CleanUp.ReferenceOTU10708 145_4149	413		2818167	88.60	413
New.CleanUp.ReferenceOTU10710 147_1638	413		3359884	95.20	413
New.CleanUp.ReferenceOTU10715 145_11295	411		4377104	94.40	411
New.CleanUp.ReferenceOTU10716 161_17815	414		518033	91.80	414
New.CleanUp.ReferenceOTU10721 148_28305	412		354006	91.50	412
New.CleanUp.ReferenceOTU10728 175_45731	411		518033	92.20	411
New.CleanUp.ReferenceOTU10729 146_10288	413		201562	88.90	413
New.CleanUp.ReferenceOTU1073 173_34775	412		202319	91.70	412
New.CleanUp.ReferenceOTU10731 157_30807	411		4336516	95.90	411
New.CleanUp.ReferenceOTU10734 156_1469	409		4409658	89.70	409
New.CleanUp.ReferenceOTU10735 147_29474	411		264416	96.80	411
New.CleanUp.ReferenceOTU10737 147_11541	414		4323733	87.20	414
New.CleanUp.ReferenceOTU10738 153_25393	409		1668820	89.00	409
New.CleanUp.ReferenceOTU10742 148_20485	412		926588	92.70	412
New.CleanUp.ReferenceOTU10744 170_9228	412		1668820	88.30	412
New.CleanUp.ReferenceOTU10745 145_11474	413		4438565	87.90	413
New.CleanUp.ReferenceOTU10747 146_1913	412		560685	94.20	412
New.CleanUp.ReferenceOTU10749 148_24878	409		560685	90.20	409
New.CleanUp.ReferenceOTU1075 145_2081	411		686593	95.40	411
New.CleanUp.ReferenceOTU10754 147_18976	411		2818167	90.80	411
New.CleanUp.ReferenceOTU10757 145_11396	414		560685	89.90	414
New.CleanUp.ReferenceOTU10758 146_14669	412		304089	90.00	412
New.CleanUp.ReferenceOTU1076 145_9972	412		4323733	92.20	412
New.CleanUp.ReferenceOTU10760 145_5767	411		4302012	91.20	411
New.CleanUp.ReferenceOTU10762 145_15878	411		73760	86.90	411
New.CleanUp.ReferenceOTU10763 148_1276	412		354006	94.40	412
New.CleanUp.ReferenceOTU10764 156_28270	408		573135	87.00	408
New.CleanUp.ReferenceOTU10766 166_34752	413		2818167	86.40	413
New.CleanUp.ReferenceOTU10767 168_52030	412		518033	93.90	412
New.CleanUp.ReferenceOTU10769 147_26093	414		651100	84.80	414
New.CleanUp.ReferenceOTU1077 146_5505	412		354006	92.70	412
New.CleanUp.ReferenceOTU10770 146_10630	412		4319691	91.50	412
New.CleanUp.ReferenceOTU10772 155_29000	413		1668820	93.70	413
New.CleanUp.ReferenceOTU10773 161_34530	413		1668820	93.90	413
New.CleanUp.ReferenceOTU10774 145_24563	412		834065	87.90	412
New.CleanUp.ReferenceOTU10776 145_26	411		831289	92.70	411
New.CleanUp.ReferenceOTU1078 146_5056	412		294399	93.20	412
New.CleanUp.ReferenceOTU10780 178_25933	413		518033	95.90	413
New.CleanUp.ReferenceOTU10781 148_6137	411		686593	92.00	411
New.CleanUp.ReferenceOTU10782 146_24946	411		264416	95.10	411
New.CleanUp.ReferenceOTU10784 146_8171	413		93199	86.70	413
New.CleanUp.ReferenceOTU10788 156_7450	413		773586	88.40	413
New.CleanUp.ReferenceOTU10789 152_6232	413		4438565	87.40	413
New.CleanUp.ReferenceOTU10796 161_407	413		518033	95.20	413
New.CleanUp.ReferenceOTU10799 145_3334	411		4319691	91.50	411
New.CleanUp.ReferenceOTU108 156_10055	409		264416	90.00	409
New.CleanUp.ReferenceOTU10800 146_4875	413		264416	89.80	413
New.CleanUp.ReferenceOTU10801 156_32726	413		1668820	86.00	413
New.CleanUp.ReferenceOTU10802 156_29098	411		4462975	84.70	411
New.CleanUp.ReferenceOTU10804 153_17330	412		1668820	90.00	412
New.CleanUp.ReferenceOTU10806 147_8329	416		4323733	95.70	416
New.CleanUp.ReferenceOTU10807 147_17137	411		354006	90.80	411
New.CleanUp.ReferenceOTU10808 146_3153	411		33696	88.10	411
New.CleanUp.ReferenceOTU10810 147_7587	413		2818167	90.80	413
New.CleanUp.ReferenceOTU10811 147_8321	412		834065	93.90	412
New.CleanUp.ReferenceOTU10818 148_21357	413		4403	90.30	413
New.CleanUp.ReferenceOTU1082 166_23609	410		1668820	90.50	410
New.CleanUp.ReferenceOTU10821 165_39051	413		545371	90.30	413
New.CleanUp.ReferenceOTU10823 146_12452	412		93199	90.30	412
New.CleanUp.ReferenceOTU10824 145_12178	407		18867	87.70	407
New.CleanUp.ReferenceOTU10828 158_6577	413		516285	88.40	413
New.CleanUp.ReferenceOTU10829 172_18348	413		518033	94.40	413
New.CleanUp.ReferenceOTU10830 146_17361	412		354006	91.70	412
New.CleanUp.ReferenceOTU10831 146_17363	411		73760	93.20	411
New.CleanUp.ReferenceOTU10833 146_8796	411		651100	90.00	411
New.CleanUp.ReferenceOTU10835 147_5988	412		4319691	93.20	412
New.CleanUp.ReferenceOTU10841 167_4210	413		518033	91.50	413
New.CleanUp.ReferenceOTU10844 167_43384	413		1668820	95.60	413
New.CleanUp.ReferenceOTU10846 146_23247	411		201562	94.20	411
New.CleanUp.ReferenceOTU10848 166_42343	411		4302012	89.50	411
New.CleanUp.ReferenceOTU10849 148_27211	412		179300	90.50	412
New.CleanUp.ReferenceOTU10851 156_34098	409		144239	94.60	409
New.CleanUp.ReferenceOTU10852 177_43093	413		1117319	96.40	413
New.CleanUp.ReferenceOTU10856 156_17476	411		264416	95.90	411
New.CleanUp.ReferenceOTU10861 148_10765	414		3359884	89.90	414
New.CleanUp.ReferenceOTU10864 146_25161	411		264416	92.20	411
New.CleanUp.ReferenceOTU10865 172_21023	413		518033	94.20	413
New.CleanUp.ReferenceOTU10866 146_16360	412		215053	89.10	412
New.CleanUp.ReferenceOTU10867 148_23198	411		686593	90.00	411
New.CleanUp.ReferenceOTU10875 177_4291	414		518033	92.50	414
New.CleanUp.ReferenceOTU10879 148_23449	411		157064	90.00	411
New.CleanUp.ReferenceOTU10883 156_1671	411		518033	92.90	411
New.CleanUp.ReferenceOTU10885 147_24373	411		294399	95.10	411
New.CleanUp.ReferenceOTU10888 175_11925	413		518033	89.30	413
New.CleanUp.ReferenceOTU10889 175_11924	413		518033	99.00	413
New.CleanUp.ReferenceOTU10890 156_1850	413		518033	85.50	413
New.CleanUp.ReferenceOTU10891 146_13467	410		157064	92.40	410
New.CleanUp.ReferenceOTU109 146_14937	412		144239	87.90	412
New.CleanUp.ReferenceOTU1090 158_9386	413		1668820	88.60	413
New.CleanUp.ReferenceOTU10900 145_25185	413		831289	91.50	413
New.CleanUp.ReferenceOTU10901 145_22078	412		4319691	94.90	412
New.CleanUp.ReferenceOTU10904 146_21716	409		4319691	93.20	409
New.CleanUp.ReferenceOTU10905 145_22319	411		368639	87.80	411
New.CleanUp.ReferenceOTU10908 173_24459	413		4425766	87.40	413
New.CleanUp.ReferenceOTU1091 146_24631	409		4388133	91.00	409
New.CleanUp.ReferenceOTU10911 146_15223	411		512542	90.30	411
New.CleanUp.ReferenceOTU10913 170_41956	413		93199	85.20	413
New.CleanUp.ReferenceOTU10919 156_31061	412		518033	90.00	412
New.CleanUp.ReferenceOTU1092 148_24523	413		2818167	93.90	413
New.CleanUp.ReferenceOTU10921 145_5157	411		651100	89.10	411
New.CleanUp.ReferenceOTU10922 165_6092	413		518033	94.90	413
New.CleanUp.ReferenceOTU10924 148_6237	411		512542	88.60	411
New.CleanUp.ReferenceOTU10925 150_42067	413		1143228	89.80	413
New.CleanUp.ReferenceOTU10930 146_2855	412		354006	89.30	412
New.CleanUp.ReferenceOTU10933 156_21965	409		144239	95.60	409
New.CleanUp.ReferenceOTU10934 145_10822	412		264416	93.20	412
New.CleanUp.ReferenceOTU10936 145_1878	413		4319691	91.00	413
New.CleanUp.ReferenceOTU10948 153_33688	413		1125228	93.90	413
New.CleanUp.ReferenceOTU10953 145_14104	412		834065	94.20	412
New.CleanUp.ReferenceOTU10955 145_293	413		742320	90.60	413
New.CleanUp.ReferenceOTU10958 145_23804	411		560685	87.30	411
New.CleanUp.ReferenceOTU1096 166_38953	411		1668820	90.80	411
New.CleanUp.ReferenceOTU10971 146_8541	412		4377099	89.60	412
New.CleanUp.ReferenceOTU10973 146_11731	411		73760	92.70	411
New.CleanUp.ReferenceOTU10975 145_8517	412		4377099	88.30	412
New.CleanUp.ReferenceOTU1098 148_9719	412		217030	87.60	412
New.CleanUp.ReferenceOTU10980 146_2144	413		144239	87.90	413
New.CleanUp.ReferenceOTU10982 161_361	413		4456735	90.10	413
New.CleanUp.ReferenceOTU10985 147_1848	413		686593	91.30	413
New.CleanUp.ReferenceOTU10989 147_1840	414		322340	89.60	414
New.CleanUp.ReferenceOTU1099 146_26033	413		322340	87.40	413
New.CleanUp.ReferenceOTU10998 146_27403	411		264416	92.70	411
New.CleanUp.ReferenceOTU10999 156_26783	409		805194	92.20	409
New.CleanUp.ReferenceOTU110 165_14630	413		1117319	93.90	413
New.CleanUp.ReferenceOTU1100 148_21822	412		722817	87.40	412
New.CleanUp.ReferenceOTU11002 146_27157	412		537078	83.70	412
New.CleanUp.ReferenceOTU11006 166_25216	413		518033	94.20	413
New.CleanUp.ReferenceOTU11007 156_8070	411		4451743	90.80	411
New.CleanUp.ReferenceOTU11009 148_10736	411		686593	91.70	411
New.CleanUp.ReferenceOTU1101 147_21219	411		93199	90.00	411
New.CleanUp.ReferenceOTU11010 156_18559	413		805194	84.70	413
New.CleanUp.ReferenceOTU11013 157_21413	412		518033	95.10	412
New.CleanUp.ReferenceOTU11016 147_19234	412		834065	91.50	412
New.CleanUp.ReferenceOTU11017 147_19235	411		201562	95.10	411
New.CleanUp.ReferenceOTU1102 165_29129	413		1668820	94.40	413
New.CleanUp.ReferenceOTU11023 172_36984	411		1668820	93.20	411
New.CleanUp.ReferenceOTU11025 156_25491	411		1118571	84.90	411
New.CleanUp.ReferenceOTU11029 156_33355	409		144239	94.90	409
New.CleanUp.ReferenceOTU1103 148_19472	412		93199	89.80	412
New.CleanUp.ReferenceOTU11033 157_6678	413		4432516	95.20	413
New.CleanUp.ReferenceOTU1104 146_1283	409		4388133	92.90	409
New.CleanUp.ReferenceOTU11040 147_16400	412		722817	94.40	412
New.CleanUp.ReferenceOTU11043 145_27785	411		824826	92.00	411
New.CleanUp.ReferenceOTU11044 177_12332	413		518033	94.20	413
New.CleanUp.ReferenceOTU11045 156_28207	413		1668820	94.90	413
New.CleanUp.ReferenceOTU11047 146_1766	411		686593	92.70	411
New.CleanUp.ReferenceOTU11048 146_25476	413		2818167	90.30	413
New.CleanUp.ReferenceOTU1105 148_20998	412		1146188	92.00	412
New.CleanUp.ReferenceOTU11057 156_14790	413		518033	93.70	413
New.CleanUp.ReferenceOTU11058 156_5341	411		264416	94.60	411
New.CleanUp.ReferenceOTU11059 147_28305	412		560685	89.10	412
New.CleanUp.ReferenceOTU1106 146_1281	409		3359884	84.80	409
New.CleanUp.ReferenceOTU11062 148_14587	414		4462642	90.30	414
New.CleanUp.ReferenceOTU11065 145_16885	411		73760	91.00	411
New.CleanUp.ReferenceOTU11067 166_26689	412		651100	88.10	412
New.CleanUp.ReferenceOTU11070 147_10585	412		722817	94.20	412
New.CleanUp.ReferenceOTU11073 145_13105	412		926588	93.40	412
New.CleanUp.ReferenceOTU11074 160_7059	412		1668820	95.60	412
New.CleanUp.ReferenceOTU11081 167_46851	411		264416	94.90	411
New.CleanUp.ReferenceOTU11082 156_13213	413		773586	93.20	413
New.CleanUp.ReferenceOTU11083 146_20579	411		686593	93.90	411
New.CleanUp.ReferenceOTU11085 148_14059	413		3359884	87.70	413
New.CleanUp.ReferenceOTU11088 146_468	411		157064	93.40	411
New.CleanUp.ReferenceOTU1109 172_34199	413		1668820	93.50	413
New.CleanUp.ReferenceOTU11090 146_15732	413		3359884	91.00	413
New.CleanUp.ReferenceOTU11091 147_17756	412		834065	91.50	412
New.CleanUp.ReferenceOTU11095 146_5911	412		4319691	94.70	412
New.CleanUp.ReferenceOTU11096 146_15598	409		4438565	91.00	409
New.CleanUp.ReferenceOTU11097 146_20659	411		686593	94.60	411
New.CleanUp.ReferenceOTU11098 161_7389	413		518033	92.30	413
New.CleanUp.ReferenceOTU111 147_13013	414		688513	89.90	414
New.CleanUp.ReferenceOTU1110 148_20991	412		686593	92.50	412
New.CleanUp.ReferenceOTU11100 146_25440	411		4388133	87.10	411
New.CleanUp.ReferenceOTU11101 146_25442	409		4388133	91.20	409
New.CleanUp.ReferenceOTU11102 146_25444	414		368639	91.10	414
New.CleanUp.ReferenceOTU11104 146_16649	411		368639	91.20	411
PyNastAligner parameters:
Algorithm:NAST
Application:PyNAST
blast_db:None
min_len:309
min_pct:75.0
pairwise_alignment_method:uclust
template_filepath:/home/mark/miniconda3/envs/qiime1/lib/python2.7/site-packages/qiime_default_reference/gg_13_8_otus/rep_set_aligned/85_otus.pynast.fasta
candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
New.CleanUp.ReferenceOTU11105 146_26430	412		4438565	93.20	412
New.CleanUp.ReferenceOTU11116 148_8545	412		354006	91.00	412
New.CleanUp.ReferenceOTU11118 148_8542	411		686593	93.90	411
New.CleanUp.ReferenceOTU11119 145_16140	413		4438565	89.80	413
New.CleanUp.ReferenceOTU11127 146_26382	413		4438565	90.30	413
New.CleanUp.ReferenceOTU11129 148_17580	411		993578	85.90	411
New.CleanUp.ReferenceOTU11131 148_12064	412		560685	88.60	412
New.CleanUp.ReferenceOTU11133 158_2140	409		1668820	94.90	409
New.CleanUp.ReferenceOTU11134 146_14465	412		354006	90.80	412
New.CleanUp.ReferenceOTU11137 168_15319	413		4323733	92.30	413
New.CleanUp.ReferenceOTU11138 148_5133	413		294399	85.00	413
New.CleanUp.ReferenceOTU11141 148_16981	411		686593	92.50	411
New.CleanUp.ReferenceOTU11142 166_13615	412		518033	89.80	412
