#SampleID	days_since_epoch	Subject_SampleType
14140.F1.left sole of foot	14140	F1_left sole of foot
14140.F1.right sole of foot	14140	F1_right sole of foot
14140.F1.forehead	14140	F1_forehead
14140.F1.back of knees	14140	F1_back of knees
14140.F1.nostrils	14140	F1_nostrils
14140.F1.L.palm	14140	F1_L_palm
14140.F1.R.palm	14140	F1_R_palm
14140.F1.Tongue	14140	F1_Tongue
14047.F2.right nostril	14047	F2_right nostril
14139.F2.outer ear canal/earwax	14139	F2_outer ear canal/earwax
14139.F2.feces	14139	F2_feces
14139.F2.left sole of foot	14139	F2_left sole of foot
14139.F2.right sole of foot	14139	F2_right sole of foot
14139.F2.forehead	14139	F2_forehead
14139.F2.back of knees	14139	F2_back of knees
14139.F2.nostrils	14139	F2_nostrils
14139.F2.L.palm	14139	F2_L_palm
14139.F2.R.palm	14139	F2_R_palm
14139.F2.Tongue	14139	F2_Tongue
14140.F2.outer ear canal/earwax	14140	F2_outer ear canal/earwax
14140.F2.feces	14140	F2_feces
14140.F2.left sole of foot	14140	F2_left sole of foot
14140.F2.right sole of foot	14140	F2_right sole of foot
14140.F2.forehead	14140	F2_forehead
14140.F2.back of knees	14140	F2_back of knees
14140.F2.nostrils	14140	F2_nostrils
14140.F2.L.palm	14140	F2_L_palm
14140.F2.R.palm	14140	F2_R_palm
14140.F2.Tongue	14140	F2_Tongue
14139.F3.outer ear canal/earwax	14139	F3_outer ear canal/earwax
14139.F3.feces	14139	F3_feces
14139.F3.left sole of foot	14139	F3_left sole of foot
14139.F3.right sole of foot	14139	F3_right sole of foot
14139.F3.forehead	14139	F3_forehead
14139.F3.back of knees	14139	F3_back of knees
14139.F3.nostrils	14139	F3_nostrils
14139.F3.L.palm	14139	F3_L_palm
14139.F3.R.palm	14139	F3_R_palm
14139.F3.Tongue	14139	F3_Tongue
14140.F3.outer ear canal/earwax	14140	F3_outer ear canal/earwax
14140.F3.feces	14140	F3_feces
14140.F3.left sole of foot	14140	F3_left sole of foot
14140.F3.right sole of foot	14140	F3_right sole of foot
14140.F3.forehead	14140	F3_forehead
14140.F3.back of knees	14140	F3_back of knees
14140.F3.nostrils	14140	F3_nostrils
14140.F3.L.palm	14140	F3_L_palm
14140.F3.R.palm	14140	F3_R_palm
14140.F3.Tongue	14140	F3_Tongue
14139.M1.outer ear canal/earwax	14139	M1_outer ear canal/earwax
14139.M1.feces	14139	M1_feces
14139.M1.left sole of foot	14139	M1_left sole of foot
14139.M1.right sole of foot	14139	M1_right sole of foot
14139.M1.forehead	14139	M1_forehead
14139.M1.back of knees	14139	M1_back of knees
14139.M1.nostrils	14139	M1_nostrils
14139.M1.L.palm	14139	M1_L_palm
14139.M1.R.palm	14139	M1_R_palm
14139.M1.Tongue	14139	M1_Tongue
14140.M1.outer ear canal/earwax	14140	M1_outer ear canal/earwax
14140.M1.feces	14140	M1_feces
14140.M1.left sole of foot	14140	M1_left sole of foot
14140.M1.right sole of foot	14140	M1_right sole of foot
14140.M1.forehead	14140	M1_forehead
14140.M1.back of knees	14140	M1_back of knees
14140.M1.nostrils	14140	M1_nostrils
14140.M1.L.palm	14140	M1_L_palm
14140.M1.R.palm	14140	M1_R_palm
14140.M1.Tongue	14140	M1_Tongue
14139.M2.outer ear canal/earwax	14139	M2_outer ear canal/earwax
14139.M2.feces	14139	M2_feces
14139.M2.left sole of foot	14139	M2_left sole of foot
14139.M2.right sole of foot	14139	M2_right sole of foot
14139.M2.forehead	14139	M2_forehead
14139.M2.back of knees	14139	M2_back of knees
14139.M2.nostrils	14139	M2_nostrils
14139.M2.L.palm	14139	M2_L_palm
14139.M2.R.palm	14139	M2_R_palm
14139.M2.Tongue	14139	M2_Tongue
14140.M2.outer ear canal/earwax	14140	M2_outer ear canal/earwax
14140.M2.feces	14140	M2_feces
14140.M2.left sole of foot	14140	M2_left sole of foot
14140.M2.right sole of foot	14140	M2_right sole of foot
14140.M2.forehead	14140	M2_forehead
14140.M2.back of knees	14140	M2_back of knees
14140.M2.nostrils	14140	M2_nostrils
14140.M2.L.palm	14140	M2_L_palm
14140.M2.R.palm	14140	M2_R_palm
14140.M2.Tongue	14140	M2_Tongue
14139.M3.outer ear canal/earwax	14139	M3_outer ear canal/earwax
14139.M3.feces	14139	M3_feces
14139.M3.left sole of foot	14139	M3_left sole of foot
14139.M3.right sole of foot	14139	M3_right sole of foot
14139.M3.forehead	14139	M3_forehead
14139.M3.back of knees	14139	M3_back of knees
14139.M3.nostrils	14139	M3_nostrils
14139.M3.L.palm	14139	M3_L_palm
14139.M3.R.palm	14139	M3_R_palm
14139.M3.Tongue	14139	M3_Tongue
14140.M3.outer ear canal/earwax	14140	M3_outer ear canal/earwax
14140.M3.left sole of foot	14140	M3_left sole of foot
14140.M3.right sole of foot	14140	M3_right sole of foot
14140.M3.forehead	14140	M3_forehead
14140.M3.back of knees	14140	M3_back of knees
14140.M3.nostrils	14140	M3_nostrils
14140.M3.L.palm	14140	M3_L_palm
14140.M3.R.palm	14140	M3_R_palm
14140.M3.Tongue	14140	M3_Tongue
14139.M4.outer ear canal/earwax	14139	M4_outer ear canal/earwax
14139.M4.feces	14139	M4_feces
14139.M4.left sole of foot	14139	M4_left sole of foot
14139.M4.right sole of foot	14139	M4_right sole of foot
14139.M4.forehead	14139	M4_forehead
14139.M4.back of knees	14139	M4_back of knees
14139.M4.nostrils	14139	M4_nostrils
14139.M4.L.palm	14139	M4_L_palm
14139.M4.R.palm	14139	M4_R_palm
14139.M4.Tongue	14139	M4_Tongue
14140.M4.outer ear canal/earwax	14140	M4_outer ear canal/earwax
14140.M4.feces	14140	M4_feces
14140.M4.left sole of foot	14140	M4_left sole of foot
14140.M4.right sole of foot	14140	M4_right sole of foot
14140.M4.forehead	14140	M4_forehead
14140.M4.back of knees	14140	M4_back of knees
14140.M4.nostrils	14140	M4_nostrils
14140.M4.L.palm	14140	M4_L_palm
14140.M4.R.palm	14140	M4_R_palm
14140.M4.Tongue	14140	M4_Tongue
14139.M5.outer ear canal/earwax	14139	M5_outer ear canal/earwax
14139.M5.feces	14139	M5_feces
14139.M5.left sole of foot	14139	M5_left sole of foot
14139.M5.right sole of foot	14139	M5_right sole of foot
14139.M5.forehead	14139	M5_forehead
14139.M5.back of knees	14139	M5_back of knees
14139.M5.nostrils	14139	M5_nostrils
14139.M5.L.palm	14139	M5_L_palm
14139.M5.R.palm	14139	M5_R_palm
14139.M5.Tongue	14139	M5_Tongue
14140.M5.outer ear canal/earwax	14140	M5_outer ear canal/earwax
14140.M5.feces	14140	M5_feces
14140.M5.left sole of foot	14140	M5_left sole of foot
14140.M5.right sole of foot	14140	M5_right sole of foot
14140.M5.forehead	14140	M5_forehead
14140.M5.back of knees	14140	M5_back of knees
14140.M5.nostrils	14140	M5_nostrils
14140.M5.L.palm	14140	M5_L_palm
14140.M5.R.palm	14140	M5_R_palm
14140.M5.Tongue	14140	M5_Tongue
14139.M6.outer ear canal/earwax	14139	M6_outer ear canal/earwax
14139.M6.feces	14139	M6_feces
14139.M6.left sole of foot	14139	M6_left sole of foot
14139.M6.right sole of foot	14139	M6_right sole of foot
14139.M6.forehead	14139	M6_forehead
14139.M6.back of knees	14139	M6_back of knees
14139.M6.nostrils	14139	M6_nostrils
14139.M6.L.palm	14139	M6_L_palm
14139.M6.R.palm	14139	M6_R_palm
14139.M6.Tongue	14139	M6_Tongue
14140.M6.outer ear canal/earwax	14140	M6_outer ear canal/earwax
14140.M6.feces	14140	M6_feces
14140.M6.left sole of foot	14140	M6_left sole of foot
14140.M6.right sole of foot	14140	M6_right sole of foot
14140.M6.forehead	14140	M6_forehead
14140.M6.back of knees	14140	M6_back of knees
14140.M6.nostrils	14140	M6_nostrils
14140.M6.L.palm	14140	M6_L_palm
14140.M6.R.palm	14140	M6_R_palm
14140.M6.Tongue	14140	M6_Tongue
14047.F1.left armpit	14047	F1_left armpit
14047.F1.right armpit	14047	F1_right armpit
14047.F1.left outer ear canal/earwax	14047	F1_left outer ear canal/earwax
14047.F1.right outer ear canal/earwax	14047	F1_right outer ear canal/earwax
14047.F1.feces	14047	F1_feces
14047.F1.feces	14047	F1_feces
14047.F1.left forearm	14047	F1_left forearm
14047.F1.right forearm	14047	F1_right forearm
14047.F1.left sole of foot	14047	F1_left sole of foot
14047.F1.right sole of foot	14047	F1_right sole of foot
14047.F1.forehead	14047	F1_forehead
14047.F1.hair on head	14047	F1_hair on head
14047.F1.left index finger	14047	F1_left index finger
14047.F1.right index finger	14047	F1_right index finger
14047.F1.left back of knees	14047	F1_left back of knees
14047.F1.right back of knees	14047	F1_right back of knees
14047.F1.labia minora	14047	F1_labia minora
14047.F1.mouth	14047	F1_mouth
14047.F1.navel	14047	F1_navel
14047.F1.external nose	14047	F1_external nose
14047.F1.left nostril	14047	F1_left nostril
14047.F1.right nostril	14047	F1_right nostril
14047.F1.left outer ear	14047	F1_left outer ear
14047.F1.L.palm	14047	F1_L_palm
14047.F1.R.palm	14047	F1_R_palm
14047.F1.Tongue	14047	F1_Tongue
14048.F1.left armpit	14048	F1_left armpit
14048.F1.right armpit	14048	F1_right armpit
14048.F1.left outer ear canal/earwax	14048	F1_left outer ear canal/earwax
14048.F1.right outer ear canal/earwax	14048	F1_right outer ear canal/earwax
14048.F1.feces	14048	F1_feces
14048.F1.feces	14048	F1_feces
14048.F1.left forearm	14048	F1_left forearm
14048.F1.right forearm	14048	F1_right forearm
14048.F1.left sole of foot	14048	F1_left sole of foot
14048.F1.right sole of foot	14048	F1_right sole of foot
14048.F1.forehead	14048	F1_forehead
14048.F1.hair on head	14048	F1_hair on head
14048.F1.left index finger	14048	F1_left index finger
14048.F1.right index finger	14048	F1_right index finger
14048.F1.left back of knees	14048	F1_left back of knees
14048.F1.right back of knees	14048	F1_right back of knees
14048.F1.labia minora	14048	F1_labia minora
14048.F1.mouth	14048	F1_mouth
14048.F1.navel	14048	F1_navel
14048.F1.external nose	14048	F1_external nose
14048.F1.left nostril	14048	F1_left nostril
14048.F1.right nostril	14048	F1_right nostril
14048.F1.left outer ear	14048	F1_left outer ear
14048.F1.right outer ear	14048	F1_right outer ear
14048.F1.L.palm	14048	F1_L_palm
14048.F1.R.palm	14048	F1_R_palm
14048.F1.Tongue	14048	F1_Tongue
14047.F2.left armpit	14047	F2_left armpit
14047.F2.right armpit	14047	F2_right armpit
14047.F2.left outer ear canal/earwax	14047	F2_left outer ear canal/earwax
14047.F2.right outer ear canal/earwax	14047	F2_right outer ear canal/earwax
14047.F2.feces	14047	F2_feces
14047.F2.feces	14047	F2_feces
14047.F2.left forearm	14047	F2_left forearm
14047.F2.right forearm	14047	F2_right forearm
14047.F2.left sole of foot	14047	F2_left sole of foot
14047.F2.right sole of foot	14047	F2_right sole of foot
14047.F2.forehead	14047	F2_forehead
14047.F2.hair on head	14047	F2_hair on head
14047.F2.left index finger	14047	F2_left index finger
14047.F2.right index finger	14047	F2_right index finger
14047.F2.left back of knees	14047	F2_left back of knees
14047.F2.right back of knees	14047	F2_right back of knees
14047.F2.labia minora	14047	F2_labia minora
14047.F2.mouth	14047	F2_mouth
14047.F2.navel	14047	F2_navel
14047.F2.external nose	14047	F2_external nose
14047.F2.left nostril	14047	F2_left nostril
14047.F2.right outer ear	14047	F2_right outer ear
14047.F2.L.palm	14047	F2_L_palm
14047.F2.R.palm	14047	F2_R_palm
14047.F2.Tongue	14047	F2_Tongue
14048.F2.left armpit	14048	F2_left armpit
14048.F2.right armpit	14048	F2_right armpit
14048.F2.left outer ear canal/earwax	14048	F2_left outer ear canal/earwax
14048.F2.right outer ear canal/earwax	14048	F2_right outer ear canal/earwax
14048.F2.feces	14048	F2_feces
14048.F2.feces	14048	F2_feces
14048.F2.left forearm	14048	F2_left forearm
14048.F2.right forearm	14048	F2_right forearm
14048.F2.left sole of foot	14048	F2_left sole of foot
14048.F2.right sole of foot	14048	F2_right sole of foot
14048.F2.forehead	14048	F2_forehead
14048.F2.hair on head	14048	F2_hair on head
14048.F2.left index finger	14048	F2_left index finger
14048.F2.right index finger	14048	F2_right index finger
14048.F2.left back of knees	14048	F2_left back of knees
14048.F2.right back of knees	14048	F2_right back of knees
14048.F2.labia minora	14048	F2_labia minora
14048.F2.mouth	14048	F2_mouth
14048.F2.navel	14048	F2_navel
14048.F2.external nose	14048	F2_external nose
14048.F2.left nostril	14048	F2_left nostril
14048.F2.right nostril	14048	F2_right nostril
14048.F2.left outer ear	14048	F2_left outer ear
14048.F2.right outer ear	14048	F2_right outer ear
14048.F2.L.palm	14048	F2_L_palm
14048.F2.R.palm	14048	F2_R_palm
14048.F2.Tongue	14048	F2_Tongue
14047.M1.left armpit	14047	M1_left armpit
14047.M1.right armpit	14047	M1_right armpit
14047.M1.left outer ear canal/earwax	14047	M1_left outer ear canal/earwax
14047.M1.feces	14047	M1_feces
14047.M1.feces	14047	M1_feces
14047.M1.left forearm	14047	M1_left forearm
14047.M1.right forearm	14047	M1_right forearm
14047.M1.left sole of foot	14047	M1_left sole of foot
14047.M1.right sole of foot	14047	M1_right sole of foot
14047.M1.forehead	14047	M1_forehead
14047.M1.glans penis	14047	M1_glans penis
14047.M1.hair on head	14047	M1_hair on head
14047.M1.left index finger	14047	M1_left index finger
14047.M1.right index finger	14047	M1_right index finger
14047.M1.left back of knees	14047	M1_left back of knees
14047.M1.right back of knees	14047	M1_right back of knees
14047.M1.mouth	14047	M1_mouth
14047.M1.navel	14047	M1_navel
14047.M1.external nose	14047	M1_external nose
14047.M1.left nostril	14047	M1_left nostril
14047.M1.right nostril	14047	M1_right nostril
14047.M1.left outer ear	14047	M1_left outer ear
14047.M1.right outer ear	14047	M1_right outer ear
14047.M1.L.palm	14047	M1_L_palm
14047.M1.R.palm	14047	M1_R_palm
14047.M1.Tongue	14047	M1_Tongue
14048.M1.left armpit	14048	M1_left armpit
14048.M1.right armpit	14048	M1_right armpit
14048.M1.left outer ear canal/earwax	14048	M1_left outer ear canal/earwax
14048.M1.right outer ear canal/earwax	14048	M1_right outer ear canal/earwax
14048.M1.feces	14048	M1_feces
14048.M1.feces	14048	M1_feces
14048.M1.left forearm	14048	M1_left forearm
14048.M1.right forearm	14048	M1_right forearm
14048.M1.left sole of foot	14048	M1_left sole of foot
14048.M1.right sole of foot	14048	M1_right sole of foot
14048.M1.forehead	14048	M1_forehead
14048.M1.glans penis	14048	M1_glans penis
14048.M1.hair on head	14048	M1_hair on head
14048.M1.left index finger	14048	M1_left index finger
14048.M1.right index finger	14048	M1_right index finger
14048.M1.left back of knees	14048	M1_left back of knees
14048.M1.right back of knees	14048	M1_right back of knees
14048.M1.mouth	14048	M1_mouth
14048.M1.navel	14048	M1_navel
14048.M1.external nose	14048	M1_external nose
14048.M1.left nostril	14048	M1_left nostril
14048.M1.right nostril	14048	M1_right nostril
14048.M1.left outer ear	14048	M1_left outer ear
14048.M1.right outer ear	14048	M1_right outer ear
14048.M1.L.palm	14048	M1_L_palm
14048.M1.R.palm	14048	M1_R_palm
14048.M1.Tongue	14048	M1_Tongue
14047.M3.left armpit	14047	M3_left armpit
14047.M3.right armpit	14047	M3_right armpit
14047.M3.left outer ear canal/earwax	14047	M3_left outer ear canal/earwax
14047.M3.right outer ear canal/earwax	14047	M3_right outer ear canal/earwax
14047.M3.feces	14047	M3_feces
14047.M3.feces	14047	M3_feces
14047.M3.left forearm	14047	M3_left forearm
14047.M3.right forearm	14047	M3_right forearm
14047.M3.left sole of foot	14047	M3_left sole of foot
14047.M3.right sole of foot	14047	M3_right sole of foot
14047.M3.forehead	14047	M3_forehead
14047.M3.glans penis	14047	M3_glans penis
14047.M3.hair on head	14047	M3_hair on head
14047.M3.left index finger	14047	M3_left index finger
14047.M3.right index finger	14047	M3_right index finger
14047.M3.left back of knees	14047	M3_left back of knees
14047.M3.right back of knees	14047	M3_right back of knees
14047.M3.mouth	14047	M3_mouth
14047.M3.navel	14047	M3_navel
14047.M3.external nose	14047	M3_external nose
14047.M3.left nostril	14047	M3_left nostril
14047.M3.right nostril	14047	M3_right nostril
14047.M3.left outer ear	14047	M3_left outer ear
14047.M3.right outer ear	14047	M3_right outer ear
14047.M3.L.palm	14047	M3_L_palm
14047.M3.R.palm	14047	M3_R_palm
14047.M3.Tongue	14047	M3_Tongue
14048.M3.left armpit	14048	M3_left armpit
14048.M3.right armpit	14048	M3_right armpit
14048.M3.left outer ear canal/earwax	14048	M3_left outer ear canal/earwax
14048.M3.right outer ear canal/earwax	14048	M3_right outer ear canal/earwax
14048.M3.feces	14048	M3_feces
14048.M3.feces	14048	M3_feces
14048.M3.left forearm	14048	M3_left forearm
14048.M3.right forearm	14048	M3_right forearm
14048.M3.left sole of foot	14048	M3_left sole of foot
14048.M3.right sole of foot	14048	M3_right sole of foot
14048.M3.forehead	14048	M3_forehead
14048.M3.glans penis	14048	M3_glans penis
14048.M3.hair on head	14048	M3_hair on head
14048.M3.left index finger	14048	M3_left index finger
14048.M3.right index finger	14048	M3_right index finger
14048.M3.left back of knees	14048	M3_left back of knees
14048.M3.right back of knees	14048	M3_right back of knees
14048.M3.mouth	14048	M3_mouth
14048.M3.external nose	14048	M3_external nose
14048.M3.left nostril	14048	M3_left nostril
14048.M3.right nostril	14048	M3_right nostril
14048.M3.left outer ear	14048	M3_left outer ear
14048.M3.right outer ear	14048	M3_right outer ear
14048.M3.L.palm	14048	M3_L_palm
14048.M3.R.palm	14048	M3_R_palm
14048.M3.Tongue	14048	M3_Tongue
14047.F3.left armpit	14047	F3_left armpit
14047.F3.right armpit	14047	F3_right armpit
14047.F3.right outer ear canal/earwax	14047	F3_right outer ear canal/earwax
14047.F3.feces	14047	F3_feces
14047.F3.feces	14047	F3_feces
14047.F3.left forearm	14047	F3_left forearm
14047.F3.right forearm	14047	F3_right forearm
14047.F3.left sole of foot	14047	F3_left sole of foot
14047.F3.right sole of foot	14047	F3_right sole of foot
14047.F3.forehead	14047	F3_forehead
14047.F3.hair on head	14047	F3_hair on head
14047.F3.left index finger	14047	F3_left index finger
14047.F3.right index finger	14047	F3_right index finger
14047.F3.left back of knees	14047	F3_left back of knees
14047.F3.right back of knees	14047	F3_right back of knees
14047.F3.labia minora	14047	F3_labia minora
14047.F3.mouth	14047	F3_mouth
14047.F3.external nose	14047	F3_external nose
14047.F3.left nostril	14047	F3_left nostril
14047.F3.right nostril	14047	F3_right nostril
14047.F3.left outer ear	14047	F3_left outer ear
14047.F3.right outer ear	14047	F3_right outer ear
14047.F3.L.palm	14047	F3_L_palm
14047.F3.R.palm	14047	F3_R_palm
14047.F3.Tongue	14047	F3_Tongue
14048.F3.left armpit	14048	F3_left armpit
14048.F3.right armpit	14048	F3_right armpit
14048.F3.left outer ear canal/earwax	14048	F3_left outer ear canal/earwax
14048.F3.right outer ear canal/earwax	14048	F3_right outer ear canal/earwax
14048.F3.feces	14048	F3_feces
14048.F3.feces	14048	F3_feces
14048.F3.left forearm	14048	F3_left forearm
14048.F3.right forearm	14048	F3_right forearm
14048.F3.left sole of foot	14048	F3_left sole of foot
14048.F3.right sole of foot	14048	F3_right sole of foot
14048.F3.forehead	14048	F3_forehead
14048.F3.hair on head	14048	F3_hair on head
14048.F3.left index finger	14048	F3_left index finger
14048.F3.right index finger	14048	F3_right index finger
14048.F3.left back of knees	14048	F3_left back of knees
14048.F3.right back of knees	14048	F3_right back of knees
14048.F3.labia minora	14048	F3_labia minora
14048.F3.mouth	14048	F3_mouth
14048.F3.navel	14048	F3_navel
14048.F3.external nose	14048	F3_external nose
14048.F3.left nostril	14048	F3_left nostril
14048.F3.right nostril	14048	F3_right nostril
14048.F3.left outer ear	14048	F3_left outer ear
14048.F3.right outer ear	14048	F3_right outer ear
14048.F3.L.palm	14048	F3_L_palm
14048.F3.R.palm	14048	F3_R_palm
14048.F3.Tongue	14048	F3_Tongue
14047.M2.left armpit	14047	M2_left armpit
14047.M2.right armpit	14047	M2_right armpit
14047.M2.left outer ear canal/earwax	14047	M2_left outer ear canal/earwax
14047.M2.right outer ear canal/earwax	14047	M2_right outer ear canal/earwax
14047.M2.feces	14047	M2_feces
14047.M2.feces	14047	M2_feces
14047.M2.left forearm	14047	M2_left forearm
14047.M2.right forearm	14047	M2_right forearm
14047.M2.left sole of foot	14047	M2_left sole of foot
14047.M2.right sole of foot	14047	M2_right sole of foot
14047.M2.forehead	14047	M2_forehead
14047.M2.glans penis	14047	M2_glans penis
14047.M2.hair on head	14047	M2_hair on head
14047.M2.left index finger	14047	M2_left index finger
14047.M2.right index finger	14047	M2_right index finger
14047.M2.left back of knees	14047	M2_left back of knees
14047.M2.right back of knees	14047	M2_right back of knees
14047.M2.mouth	14047	M2_mouth
14047.M2.navel	14047	M2_navel
14047.M2.external nose	14047	M2_external nose
14047.M2.left nostril	14047	M2_left nostril
14047.M2.right nostril	14047	M2_right nostril
14047.M2.left outer ear	14047	M2_left outer ear
14047.M2.right outer ear	14047	M2_right outer ear
14047.M2.L.palm	14047	M2_L_palm
14047.M2.R.palm	14047	M2_R_palm
14047.M2.Tongue	14047	M2_Tongue
14048.M2.left armpit	14048	M2_left armpit
14048.M2.right armpit	14048	M2_right armpit
14048.M2.left outer ear canal/earwax	14048	M2_left outer ear canal/earwax
14048.M2.right outer ear canal/earwax	14048	M2_right outer ear canal/earwax
14048.M2.feces	14048	M2_feces
14048.M2.feces	14048	M2_feces
14048.M2.left forearm	14048	M2_left forearm
14048.M2.right forearm	14048	M2_right forearm
14048.M2.left sole of foot	14048	M2_left sole of foot
14048.M2.right sole of foot	14048	M2_right sole of foot
14048.M2.forehead	14048	M2_forehead
14048.M2.glans penis	14048	M2_glans penis
14048.M2.hair on head	14048	M2_hair on head
14048.M2.left index finger	14048	M2_left index finger
14048.M2.right index finger	14048	M2_right index finger
14048.M2.left back of knees	14048	M2_left back of knees
14048.M2.right back of knees	14048	M2_right back of knees
14048.M2.mouth	14048	M2_mouth
14048.M2.navel	14048	M2_navel
14048.M2.external nose	14048	M2_external nose
14048.M2.left nostril	14048	M2_left nostril
14048.M2.right nostril	14048	M2_right nostril
14048.M2.left outer ear	14048	M2_left outer ear
14048.M2.right outer ear	14048	M2_right outer ear
14048.M2.L.palm	14048	M2_L_palm
14048.M2.R.palm	14048	M2_R_palm
14048.M2.Tongue	14048	M2_Tongue
14047.M4.left armpit	14047	M4_left armpit
14047.M4.right armpit	14047	M4_right armpit
14047.M4.left outer ear canal/earwax	14047	M4_left outer ear canal/earwax
14047.M4.right outer ear canal/earwax	14047	M4_right outer ear canal/earwax
14047.M4.feces	14047	M4_feces
14047.M4.feces	14047	M4_feces
14047.M4.left forearm	14047	M4_left forearm
14047.M4.right forearm	14047	M4_right forearm
14047.M4.left sole of foot	14047	M4_left sole of foot
14047.M4.right sole of foot	14047	M4_right sole of foot
14047.M4.forehead	14047	M4_forehead
14047.M4.glans penis	14047	M4_glans penis
14047.M4.hair on head	14047	M4_hair on head
14047.M4.left index finger	14047	M4_left index finger
14047.M4.right index finger	14047	M4_right index finger
14047.M4.left back of knees	14047	M4_left back of knees
14047.M4.right back of knees	14047	M4_right back of knees
14047.M4.mouth	14047	M4_mouth
14047.M4.navel	14047	M4_navel
14047.M4.external nose	14047	M4_external nose
14047.M4.left nostril	14047	M4_left nostril
14047.M4.right nostril	14047	M4_right nostril
14047.M4.left outer ear	14047	M4_left outer ear
14047.M4.right outer ear	14047	M4_right outer ear
14047.M4.L.palm	14047	M4_L_palm
14047.M4.R.palm	14047	M4_R_palm
14047.M4.Tongue	14047	M4_Tongue
14048.M4.left armpit	14048	M4_left armpit
14048.M4.right armpit	14048	M4_right armpit
14048.M4.left outer ear canal/earwax	14048	M4_left outer ear canal/earwax
14048.M4.right outer ear canal/earwax	14048	M4_right outer ear canal/earwax
14048.M4.feces	14048	M4_feces
14048.M4.feces	14048	M4_feces
14048.M4.left forearm	14048	M4_left forearm
14048.M4.right forearm	14048	M4_right forearm
14048.M4.left sole of foot	14048	M4_left sole of foot
14048.M4.right sole of foot	14048	M4_right sole of foot
14048.M4.forehead	14048	M4_forehead
14048.M4.glans penis	14048	M4_glans penis
14048.M4.hair on head	14048	M4_hair on head
14048.M4.left index finger	14048	M4_left index finger
14048.M4.right index finger	14048	M4_right index finger
14048.M4.left back of knees	14048	M4_left back of knees
14048.M4.right back of knees	14048	M4_right back of knees
14048.M4.mouth	14048	M4_mouth
14048.M4.navel	14048	M4_navel
14048.M4.external nose	14048	M4_external nose
14048.M4.left nostril	14048	M4_left nostril
14048.M4.right nostril	14048	M4_right nostril
14048.M4.left outer ear	14048	M4_left outer ear
14048.M4.right outer ear	14048	M4_right outer ear
14048.M4.L.palm	14048	M4_L_palm
14048.M4.R.palm	14048	M4_R_palm
14048.M4.Tongue	14048	M4_Tongue
14578.M1.right forearm 1	14578	M1_right forearm 1
14578.M1.right forearm 2	14578	M1_right forearm 2
14578.M1.right forearm 3	14578	M1_right forearm 3
14578.M1.right forearm 4	14578	M1_right forearm 4
14578.M1.right forearm 5	14578	M1_right forearm 5
14578.M1.right forearm 6	14578	M1_right forearm 6
14578.M1.right forearm 7	14578	M1_right forearm 7
14578.M1.right forearm 8	14578	M1_right forearm 8
14578.M1.right forearm 9	14578	M1_right forearm 9
14578.M1.right forearm 10	14578	M1_right forearm 10
14578.M1.right forearm 11	14578	M1_right forearm 11
14578.M1.right forearm 12	14578	M1_right forearm 12
14578.M1.right forearm 13	14578	M1_right forearm 13
14578.M1.right forearm 14	14578	M1_right forearm 14
14578.M1.right forearm 15	14578	M1_right forearm 15
14578.M1.right forearm 16	14578	M1_right forearm 16
14578.M1.right forearm 17	14578	M1_right forearm 17
14578.M1.right forearm 18	14578	M1_right forearm 18
14578.M1.right forearm 19	14578	M1_right forearm 19
14578.M1.right forearm 20	14578	M1_right forearm 20
14578.M1.right forearm 21	14578	M1_right forearm 21
14578.M1.right forearm 22	14578	M1_right forearm 22
14578.M1.forehead.1	14578	M1_forehead_1
14578.M1.left eyebrown	14578	M1_left eyebrown
14578.M1.outer.eye.2	14578	M1_outer_eye_2
14578.M1.outer.eye.3	14578	M1_outer_eye_3
14578.M1.outer.eye.4	14578	M1_outer_eye_4
14578.M1.outer.eye.5	14578	M1_outer_eye_5
14578.M1.outer.eye.6	14578	M1_outer_eye_6
14578.M1.external nose 1	14578	M1_external nose 1
14578.M1.external nose 2	14578	M1_external nose 2
14578.M1.external nose 3	14578	M1_external nose 3
14578.M1.external nose 4	14578	M1_external nose 4
14578.M1.forehead.2	14578	M1_forehead_2
14578.M1.face.1	14578	M1_face_1
14578.M1.face.2	14578	M1_face_2
14578.M1.face.3	14578	M1_face_3
14578.M1.face.4	14578	M1_face_4
14578.M1.face.5	14578	M1_face_5
14578.M1.face.6	14578	M1_face_6
14578.M1.face.7	14578	M1_face_7
14578.M1.face.8	14578	M1_face_8
14578.M1.face.9	14578	M1_face_9
14578.M1.face.10	14578	M1_face_10
14578.M1.forehead.3	14578	M1_forehead_3
14578.M1.face.11	14578	M1_face_11
14578.M1.face.12	14578	M1_face_12
14578.M1.face.13	14578	M1_face_13
14578.M1.face.14	14578	M1_face_14
14578.M1.face.15	14578	M1_face_15
14578.M1.face.16	14578	M1_face_16
14578.M1.upper lip	14578	M1_upper lip
14578.M1.lower lip	14578	M1_lower lip
14578.M1.face.17	14578	M1_face_17
14578.M1.face.18	14578	M1_face_18
14578.M1.forehead.4	14578	M1_forehead_4
14578.M1.neck.1	14578	M1_neck_1
14578.M1.neck.2	14578	M1_neck_2
14578.M1.neck.3	14578	M1_neck_3
14578.M1.left outer ear canal/earwax	14578	M1_left outer ear canal/earwax
14578.M1.left outer ear	14578	M1_left outer ear
14578.M1.right outer ear canal/earwax	14578	M1_right outer ear canal/earwax
14578.M1.right outer ear	14578	M1_right outer ear
14578.M1.neck.4	14578	M1_neck_4
