OTU	Test-Statistic	P	FDR_P	Bonferroni_P	C_mean	C-LATE_mean	C-NO_mean	LB500-EARLY_mean	C-EARLY_mean	LB500-NO_mean	taxonomy
780788	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
535196	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
586388	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Aminobacter; s__
367189	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__andropogonis
101293	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
757005	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	2.75	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Rummeliibacillus; s__
509447	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
578107	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
4345543	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
1118978	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
851794	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
667570	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
316515	4.5	0.479883438113	0.514731936763	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
1141758	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
309065	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
342801	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	6.25	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
570128	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__Methylophaga; s__
147488	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.5	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
639135	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.5	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__
1108726	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
1015969	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.25	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina
819702	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
1093610	4.5	0.479883438113	0.514731936763	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__
259993	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
639311	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
258175	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
531052	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.25	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
581286	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Cryocola; s__
530275	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	36.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
3582363	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__
810700	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
836331	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
301160	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.75	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
4389594	4.5	0.479883438113	0.514731936763	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
246083	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
676770	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
737912	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Trabulsiella
511551	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__
1125570	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
794948	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia
217060	4.5	0.479883438113	0.514731936763	1.0	0.0	0.5	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
366451	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
551756	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Kaistia; s__
818602	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
267416	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
1078248	4.5	0.479883438113	0.514731936763	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
580865	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
196265	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter
4104836	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
1082539	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	2.75	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
1111847	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__mexicana
154064	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
4364838	4.5	0.479883438113	0.514731936763	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__
107501	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
427025	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus
1121124	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
335887	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
854272	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
157514	4.5	0.479883438113	0.514731936763	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
949327	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	73.5	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__
566578	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
575331	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae
637546	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella; s__
83488	4.5	0.479883438113	0.514731936763	1.0	0.75	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
3355047	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
1002005	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae
256116	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
950606	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__dispersa
542754	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus
961783	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
665459	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.25	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__
257737	4.5	0.479883438113	0.514731936763	1.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
1084157	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.5	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
New.CleanUp.ReferenceOTU72	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	1.75	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__
New.CleanUp.ReferenceOTU122	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU148	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU163	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
New.CleanUp.ReferenceOTU185	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU203	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
New.CleanUp.ReferenceOTU232	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__
New.CleanUp.ReferenceOTU265	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU334	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
New.CleanUp.ReferenceOTU347	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	9.5	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__
New.CleanUp.ReferenceOTU356	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
New.CleanUp.ReferenceOTU357	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__multivorum
New.CleanUp.ReferenceOTU379	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
New.CleanUp.ReferenceOTU386	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
New.CleanUp.ReferenceOTU449	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU477	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU608	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
New.CleanUp.ReferenceOTU616	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU705	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.25	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
New.CleanUp.ReferenceOTU744	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
New.CleanUp.ReferenceOTU789	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
New.CleanUp.ReferenceOTU803	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
New.CleanUp.ReferenceOTU808	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU831	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
New.CleanUp.ReferenceOTU858	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.0	0.25	Unassigned
New.CleanUp.ReferenceOTU872	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU881	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
New.CleanUp.ReferenceOTU897	4.5	0.479883438113	0.514731936763	1.0	0.0	0.25	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU967	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU1012	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
New.CleanUp.ReferenceOTU1028	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.0	0.25	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__
New.CleanUp.ReferenceOTU1038	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__vitis
New.CleanUp.ReferenceOTU1105	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
New.CleanUp.ReferenceOTU1109	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__
New.CleanUp.ReferenceOTU1163	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.75	0.0	Unassigned
New.CleanUp.ReferenceOTU1255	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__
New.CleanUp.ReferenceOTU1344	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas
New.CleanUp.ReferenceOTU1363	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum; s__
New.CleanUp.ReferenceOTU1379	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU1386	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.75	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__
New.CleanUp.ReferenceOTU1408	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
New.CleanUp.ReferenceOTU1416	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	1.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU1441	4.5	0.479883438113	0.514731936763	1.0	0.5	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
New.CleanUp.ReferenceOTU1454	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
New.CleanUp.ReferenceOTU1464	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__yabuuchiae
New.CleanUp.ReferenceOTU1481	4.5	0.479883438113	0.514731936763	1.0	0.0	0.0	0.0	0.0	0.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae
New.CleanUp.ReferenceOTU1484	4.5	0.479883438113	0.514731936763	1.0	0.25	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
