	sequences per sample	iteration	663	680	672	693	669	670	667	665	698	695	659	679	694	697	662	677	660	657	692	700	699
alpha_rarefaction_12004_7.txt	12004	7	131.0	91.2	92.0	29.1111111111	105.333333333	97.5454545455	98.125	101.111111111	51.875	57.0	188.105263158	61.0	61.0	23.75	85.5	94.25	133.333333333	152.666666667	49.1428571429	59.2	60.0
alpha_rarefaction_12004_8.txt	12004	8	127.0	88.0	93.0	63.0	103.076923077	92.0	115.0	118.1	52.25	51.0	178.714285714	50.75	51.0	32.0	83.5	114.0	120.666666667	129.333333333	41.75	74.2	66.125
alpha_rarefaction_12004_9.txt	12004	9	116.111111111	89.125	91.4285714286	35.8571428571	117.0	95.9090909091	93.1428571429	99.125	50.5	46.25	179.25	42.0	48.5	29.3333333333	99.1111111111	99.1428571429	118.071428571	144.055555556	41.1428571429	45.3333333333	58.25
alpha_rarefaction_14003_0.txt	14003	0	108.769230769	94.1428571429	80.6666666667	44.1666666667	102.0	99.25	123.5	100.833333333	57.2	52.125	203.055555556	52.2	57.0	24.0	102.0	99.25	116.833333333	140.5625	45.1428571429	52.875	83.3333333333
alpha_rarefaction_14003_1.txt	14003	1	113.545454545	78.0	81.2	43.0	92.1538461538	89.5	111.875	122.0	52.0	40.625	185.714285714	41.3333333333	61.0	47.0	93.1	103.0	145.875	153.8125	45.1111111111	72.25	81.3333333333
alpha_rarefaction_14003_2.txt	14003	2	98.9285714286	94.5	74.625	51.0	106.545454545	109.0	182.0	120.076923077	49.625	54.6	184.913043478	52.0	48.5	30.0	154.0	123.5	133.666666667	143.176470588	47.0	54.3333333333	55.5
alpha_rarefaction_14003_3.txt	14003	3	121.2	79.4285714286	75.0	54.5	111.6	92.5	123.111111111	107.0	46.625	46.4285714286	180.730769231	44.5	47.5	25.5	94.0	104.0	132.083333333	151.055555556	47.0	50.6	57.875
alpha_rarefaction_14003_4.txt	14003	4	113.0	91.0	98.4285714286	43.0	103.0	110.1	131.0	97.5454545455	54.25	47.5	177.04	44.0	45.4285714286	30.0	81.3333333333	107.0	105.461538462	144.769230769	45.375	47.25	65.0
alpha_rarefaction_14003_5.txt	14003	5	111.909090909	78.875	90.1428571429	62.0	115.125	102.0	119.5	116.428571429	46.5	50.2	179.730769231	48.875	60.0	27.6	92.75	109.0	130.083333333	143.769230769	50.1428571429	48.3333333333	53.0
alpha_rarefaction_14003_6.txt	14003	6	95.5	81.3333333333	96.6666666667	59.0	105.75	111.0	120.142857143	103.769230769	50.1428571429	48.1428571429	199.4	50.25	57.0	29.5	98.5	119.428571429	114.875	148.153846154	48.0	46.5	61.0
alpha_rarefaction_14003_7.txt	14003	7	108.333333333	84.6666666667	78.3333333333	37.0	102.4	133.875	96.6	103.333333333	63.6	50.0909090909	176.222222222	46.5	51.0	38.0	87.875	121.0	121.714285714	163.272727273	46.6	49.6153846154	63.0
alpha_rarefaction_14003_8.txt	14003	8	99.1428571429	100.666666667	79.75	46.0	106.0	145.25	126.0	96.5	47.25	47.0	177.5	48.1111111111	51.25	30.0	94.0	110.428571429	151.111111111	139.066666667	40.3333333333	47.5454545455	60.1666666667
alpha_rarefaction_14003_9.txt	14003	9	126.875	78.5	116.75	33.0	103.0	118.666666667	108.75	106.153846154	50.5	65.6666666667	168.5	44.0	50.1428571429	26.25	89.25	105.333333333	161.125	144.666666667	32.3333333333	46.6666666667	59.8571428571
alpha_rarefaction_16002_0.txt	16002	0	120.375	98.0	77.1111111111	42.0	108.230769231	113.0	112.090909091	108.6	51.1428571429	58.0	178.636363636	42.0	51.5	38.2	92.5	137.75	131.071428571	143.052631579	31.1	47.5	66.1428571429
alpha_rarefaction_16002_1.txt	16002	1	113.0	92.1666666667	79.3333333333	45.0	102.105263158	110.1	120.333333333	130.0	64.3333333333	69.2	187.125	62.0	51.5	45.5	84.75	115.857142857	120.4	150.833333333	48.125	49.1	59.875
alpha_rarefaction_16002_2.txt	16002	2	119.0	112.666666667	83.1111111111	37.5	110.5	105.833333333	121.5	107.0	61.75	77.2	180.04	48.2	56.2	28.6	108.25	118.25	151.5	168.666666667	49.1666666667	48.1	77.0
alpha_rarefaction_16002_3.txt	16002	3	124.428571429	134.5	87.1666666667	46.5	107.583333333	106.4	129.625	122.666666667	79.3333333333	47.4285714286	181.260869565	44.5	56.5	27.6666666667	86.0	124.5	134.272727273	160.0	61.5	48.625	60.5
alpha_rarefaction_16002_4.txt	16002	4	112.363636364	107.6	95.125	41.2	99.9285714286	118.111111111	98.3	129.0	59.1428571429	43.0	177.0	43.6666666667	60.0	29.0	110.5	116.375	131.0	152.833333333	48.125	48.25	60.4285714286
alpha_rarefaction_16002_5.txt	16002	5	103.5	121.75	81.8	49.2	106.272727273	118.272727273	115.111111111	115.428571429	54.1111111111	58.3636363636	175.24	42.625	54.5	55.3333333333	105.0	99.4285714286	117.214285714	144.230769231	52.2	46.3333333333	70.1666666667
alpha_rarefaction_16002_6.txt	16002	6	106.375	97.4285714286	79.5	40.25	112.6	109.25	127.166666667	117.0	47.1	51.5	172.5	47.0	49.5	23.5	91.25	106.125	123.0	164.0	41.3333333333	48.1	65.1428571429
alpha_rarefaction_16002_7.txt	16002	7	121.375	71.1428571429	81.75	38.0	104.0	127.428571429	137.428571429	103.666666667	47.5	62.1428571429	188.3	40.4285714286	55.0	37.75	115.6	129.2	169.0	168.545454545	45.75	47.5454545455	54.6666666667
