Group1	Group2	Group1 mean	Group1 std	Group2 mean	Group2 std	t stat	p-value
C/0	C/10	243.8	5.81778881248	416.833333333	1.81169043223	-40.1595460996	1.0
C/10	LH/92	416.833333333	1.81169043223	237.733333333	5.72499393498	42.180439906	1.0
C/92	LH + LB/10	276.1	16.364799622	262.033333333	22.3608785357	0.717922791476	1.0
LB/92	LH/92	219.1	9.73344748792	237.733333333	5.72499393498	-2.3335868419	1.0
LH + LB/92	LH/92	226.666666667	17.8298127366	237.733333333	5.72499393498	-0.835752537603	1.0
LB/92	C/10	219.1	9.73344748792	416.833333333	1.81169043223	-28.2444169143	1.0
LH/30	LB/10	194.933333333	9.86317505787	267.633333333	7.88345665865	-8.14259571416	1.0
C/0	LH/92	243.8	5.81778881248	237.733333333	5.72499393498	1.05112792432	1.0
LB/92	LH + LB/10	219.1	9.73344748792	262.033333333	22.3608785357	-2.48967573426	1.0
LH + LB/92	LH + LB/10	226.666666667	17.8298127366	262.033333333	22.3608785357	-1.74886414105	1.0
C/30	LB/92	360.533333333	6.72028438552	219.1	9.73344748792	16.9104228898	1.0
C/30	LH/92	360.533333333	6.72028438552	237.733333333	5.72499393498	19.6715850689	1.0
LH/30	LH/92	194.933333333	9.86317505787	237.733333333	5.72499393498	-5.30750732537	1.0
LB/10	LH + LB/10	267.633333333	7.88345665865	262.033333333	22.3608785357	0.334021108496	1.0
C/92	C/10	276.1	16.364799622	416.833333333	1.81169043223	-12.0880462592	1.0
LH + LB/10	C/10	262.033333333	22.3608785357	416.833333333	1.81169043223	-9.75834850183	1.0
C/30	LB/30	360.533333333	6.72028438552	250.133333333	14.3722726881	9.84059539367	1.0
LB/10	C/92	267.633333333	7.88345665865	276.1	16.364799622	-0.659173496339	1.0
LB/92	LB/30	219.1	9.73344748792	250.133333333	14.3722726881	-2.52837947833	1.0
C/30	LH + LB/10	360.533333333	6.72028438552	262.033333333	22.3608785357	5.96602145975	1.0
LH + LB/30	C/10	205.866666667	19.9125309514	416.833333333	1.81169043223	-14.9214927368	1.0
LH/10	LH + LB/10	275.066666667	5.75171472017	262.033333333	22.3608785357	0.798306710593	1.0
LB/92	C/92	219.1	9.73344748792	276.1	16.364799622	-4.23358121283	1.0
LH/10	LH + LB/92	275.066666667	5.75171472017	226.666666667	17.8298127366	3.65356152335	1.0
C/0	LB/92	243.8	5.81778881248	219.1	9.73344748792	3.08044870874	1.0
LB/10	LH + LB/92	267.633333333	7.88345665865	226.666666667	17.8298127366	2.97183451779	1.0
LH/10	C/92	275.066666667	5.75171472017	276.1	16.364799622	-0.0842465959058	1.0
LH/10	LB/92	275.066666667	5.75171472017	219.1	9.73344748792	7.00069661743	1.0
LH + LB/10	LH/92	262.033333333	22.3608785357	237.733333333	5.72499393498	1.48883134376	1.0
